dataset,trial_id,block,cue,features,score,prediction
A2,67,3,1,projection6,1.478783016533605,1
A2,68,3,1,projection6,-1.426614592059498,-1
A2,69,3,-1,projection6,0.2107477383597738,1
A2,70,3,-1,projection6,0.28818479648512,1
A2,71,3,1,projection6,-0.08306285792894463,-1
A2,72,3,1,projection6,2.5009354769999925,1
A2,73,3,1,projection6,-1.0244450035706596,-1
A2,74,3,1,projection6,-0.15945499195975113,-1
A2,75,3,-1,projection6,0.4276281654497178,1
A2,76,3,-1,projection6,-0.4076221876838557,-1
A2,77,3,-1,projection6,-0.056006152581085586,-1
A2,84,4,-1,projection6,0.5138782272863962,1
A2,85,4,1,projection6,0.40406158355371535,1
A2,87,4,-1,projection6,2.5189006111948173,1
A2,88,4,1,projection6,-1.0476593106481527,-1
A2,89,4,-1,projection6,0.008832092099122805,1
A2,90,4,-1,projection6,1.1587004205564702,1
A2,91,4,-1,projection6,-0.4871001590918611,-1
A2,92,4,-1,projection6,1.1294031287050736,1
A2,93,4,1,projection6,-0.04902574833109577,-1
A2,94,4,-1,projection6,-3.9457218468374298,-1
A2,95,4,-1,projection6,-2.396721080090717,-1
A2,96,4,-1,projection6,0.7724387518115201,1
A2,97,4,-1,projection6,-0.4843061125187122,-1
A2,98,4,-1,projection6,-2.3861145433172823,-1
A2,99,4,-1,projection6,0.5110246101003567,1
A2,2,0,-1,direction3,1.3378888018642177,1
A2,3,0,-1,direction3,0.17232253743011428,1
A2,4,0,-1,direction3,0.3905428003832625,1
A2,5,0,1,direction3,0.062778060114046,1
A2,6,0,-1,direction3,0.6715993388790147,1
A2,7,0,1,direction3,-0.09413453994388138,-1
A2,8,0,1,direction3,0.1346186227602682,1
A2,9,0,-1,direction3,0.3001330363323822,1
A2,10,0,-1,direction3,0.21383645100143353,1
A2,11,0,1,direction3,0.040628924146195615,1
A2,12,0,1,direction3,-0.1712897631042655,-1
A2,13,0,1,direction3,-0.8672950663760172,-1
A2,14,0,-1,direction3,0.2279846864392553,1
A2,15,0,-1,direction3,0.5604232649206379,1
A2,16,0,-1,direction3,-0.3463657541436946,-1
A2,17,0,1,direction3,-0.27040873778394864,-1
A2,24,1,1,direction3,0.18729465299655593,1
A2,25,1,-1,direction3,-0.5561802467477468,-1
A2,26,1,-1,direction3,-0.1040870948657773,-1
A2,27,1,1,direction3,0.42060016509996695,1
A2,28,1,1,direction3,-0.618058336538585,-1
A2,29,1,1,direction3,0.7907774080938058,1
A2,31,1,-1,direction3,-1.5093604456072376,-1
A2,32,1,-1,direction3,0.11188316602191581,1
A2,34,1,-1,direction3,-0.08807907096490111,-1
A2,35,1,-1,direction3,0.38824328860551194,1
A2,36,1,1,direction3,-0.2591268704950136,-1
A2,37,1,1,direction3,-2.0211984449057834,-1
A2,44,2,-1,direction3,-0.7621629504030409,-1
A2,46,2,-1,direction3,0.5738835578085091,1
A2,47,2,-1,direction3,0.5663729536356032,1
A2,48,2,-1,direction3,-1.0342530640851406,-1
A2,49,2,1,direction3,0.5579583266800414,1
A2,50,2,1,direction3,1.5721445491596926,1
A2,51,2,-1,direction3,2.3152116502588704,1
A2,52,2,1,direction3,-0.3896629360102898,-1
A2,53,2,1,direction3,0.1316706980262383,1
A2,54,2,-1,direction3,0.9695920595235366,1
A2,55,2,-1,direction3,0.7766727413250942,1
A2,56,2,1,direction3,0.1534056350472782,1
A2,57,2,1,direction3,0.5325449251699108,1
A2,64,3,-1,direction3,2.7943781340001284,1
A2,65,3,1,direction3,-2.5540539334310504,-1
A2,66,3,-1,direction3,-2.0527456545718192,-1
A2,67,3,1,direction3,1.366142825521915,1
A2,68,3,1,direction3,-1.4323032863605392,-1
A2,69,3,-1,direction3,0.4072124433883067,1
A2,70,3,-1,direction3,0.31082687483303434,1
A2,71,3,1,direction3,0.11895797559596569,1
A2,72,3,1,direction3,2.885135045654228,1
A2,73,3,1,direction3,-1.0213941198991798,-1
A2,74,3,1,direction3,-0.37722302317819634,-1
A2,75,3,-1,direction3,0.5933891775128413,1
A2,76,3,-1,direction3,-0.16128627606176776,-1
A2,77,3,-1,direction3,0.18521621924959564,1
A2,84,4,-1,direction3,0.3411488996557453,1
A2,85,4,1,direction3,0.0007605395116050324,1
A2,87,4,-1,direction3,2.088089532764033,1
A2,88,4,1,direction3,-1.9971047139544686,-1
A2,89,4,-1,direction3,-0.20020257331293104,-1
A2,90,4,-1,direction3,0.9496257374598931,1
A2,91,4,-1,direction3,-0.3588922392421565,-1
A2,92,4,-1,direction3,1.6101799031852422,1
A2,93,4,1,direction3,-0.10324212923132198,-1
A2,94,4,-1,direction3,-2.946915943060509,-1
A2,95,4,-1,direction3,-2.68163311994155,-1
A2,96,4,-1,direction3,0.873837173106751,1
A2,97,4,-1,direction3,-0.4889074424833866,-1
A2,98,4,-1,direction3,-2.3723142367953423,-1
A2,99,4,-1,direction3,0.7449879465719715,1
A2,2,0,-1,past_only,0.8673421143527879,1
A2,3,0,-1,past_only,0.731088397174292,1
A2,4,0,-1,past_only,-0.3987774922364048,-1
A2,5,0,1,past_only,-0.11024367271552568,-1
A2,6,0,-1,past_only,2.62004333402288,1
A2,7,0,1,past_only,-0.5665909363034106,-1
A2,8,0,1,past_only,-0.24934526744474908,-1
A2,9,0,-1,past_only,0.9749372850836033,1
A2,10,0,-1,past_only,1.1208463838957845,1
A2,11,0,1,past_only,0.11976039979489876,1
A2,12,0,1,past_only,2.0628112269017738,1
A2,13,0,1,past_only,0.3003715956557775,1
A2,14,0,-1,past_only,-0.6796833450007467,-1
A2,15,0,-1,past_only,0.5435849675773486,1
A2,16,0,-1,past_only,0.8962706325510691,1
A2,17,0,1,past_only,0.43291057630695895,1
A2,24,1,1,past_only,-0.24789577852490471,-1
A2,25,1,-1,past_only,-0.5964950957693623,-1
A2,26,1,-1,past_only,-0.5134680248540111,-1
A2,27,1,1,past_only,0.2626103628327472,1
A2,28,1,1,past_only,-0.23824513665111302,-1
A2,29,1,1,past_only,-1.2522689470174055,-1
A2,31,1,-1,past_only,0.9096577998455601,1
A2,32,1,-1,past_only,0.8991691378880082,1
A2,34,1,-1,past_only,1.5034956829068926,1
A2,35,1,-1,past_only,0.8796519406648483,1
A2,36,1,1,past_only,-0.7805455996606695,-1
A2,37,1,1,past_only,0.15391726303411535,1
A2,44,2,-1,past_only,-0.04917658207509899,-1
A2,46,2,-1,past_only,-0.0545529173186452,-1
A2,47,2,-1,past_only,0.5379767005153183,1
A2,48,2,-1,past_only,-0.2605545903227483,-1
A2,49,2,1,past_only,0.7999153157477302,1
A2,50,2,1,past_only,-0.6944847182847096,-1
A2,51,2,-1,past_only,3.8815236770301897,1
A2,52,2,1,past_only,-4.119899863152008,-1
A2,53,2,1,past_only,-0.4695553598896453,-1
A2,54,2,-1,past_only,-0.8587879211975024,-1
A2,55,2,-1,past_only,-0.6418223821899511,-1
A2,56,2,1,past_only,0.46643987601425146,1
A2,57,2,1,past_only,-0.5512640436606479,-1
A2,64,3,-1,past_only,0.35615281646191077,1
A2,65,3,1,past_only,-2.350224819438226,-1
A2,66,3,-1,past_only,0.5086215727484401,1
A2,67,3,1,past_only,0.2657977941401265,1
A2,68,3,1,past_only,-0.5012580031592216,-1
A2,69,3,-1,past_only,0.2628478186892559,1
A2,70,3,-1,past_only,0.43710802310938573,1
A2,71,3,1,past_only,1.4362536275633737,1
A2,72,3,1,past_only,0.47810521585961824,1
A2,73,3,1,past_only,-0.09405468687591766,-1
A2,74,3,1,past_only,0.02237661938853443,1
A2,75,3,-1,past_only,0.07731614522138938,1
A2,76,3,-1,past_only,-0.0463595872902046,-1
A2,77,3,-1,past_only,0.027276561710775176,1
A2,84,4,-1,past_only,0.6536820488055054,1
A2,85,4,1,past_only,-1.8153184054634761,-1
A2,87,4,-1,past_only,0.35569785212057936,1
A2,88,4,1,past_only,2.156171841755109,1
A2,89,4,-1,past_only,-0.3382628432332156,-1
A2,90,4,-1,past_only,1.0384029165228101,1
A2,91,4,-1,past_only,1.7235720226629903,1
A2,92,4,-1,past_only,-0.4795776950188802,-1
A2,93,4,1,past_only,-1.4085556484483894,-1
A2,94,4,-1,past_only,-1.289845748566577,-1
A2,95,4,-1,past_only,-0.13015504988369783,-1
A2,96,4,-1,past_only,0.08248442233118072,1
A2,97,4,-1,past_only,-0.46494122881235905,-1
A2,98,4,-1,past_only,-0.09759211668905741,-1
A2,99,4,-1,past_only,-1.281994965301581,-1
A2,2,0,-1,previous_cue,1.217118015077528,1
A2,3,0,-1,previous_cue,-0.8327649576846246,-1
A2,4,0,-1,previous_cue,-0.8327649576846246,-1
A2,5,0,1,previous_cue,-0.8327649576846246,-1
A2,6,0,-1,previous_cue,1.217118015077528,1
A2,7,0,1,previous_cue,-0.8327649576846246,-1
A2,8,0,1,previous_cue,1.217118015077528,1
A2,9,0,-1,previous_cue,1.217118015077528,1
A2,10,0,-1,previous_cue,-0.8327649576846246,-1
A2,11,0,1,previous_cue,-0.8327649576846246,-1
A2,12,0,1,previous_cue,1.217118015077528,1
A2,13,0,1,previous_cue,1.217118015077528,1
A2,14,0,-1,previous_cue,1.217118015077528,1
A2,15,0,-1,previous_cue,-0.8327649576846246,-1
A2,16,0,-1,previous_cue,-0.8327649576846246,-1
A2,17,0,1,previous_cue,-0.8327649576846246,-1
A2,24,1,1,previous_cue,1.2430476426797976,1
A2,25,1,-1,previous_cue,1.2430476426797976,1
A2,26,1,-1,previous_cue,-0.7908006344690581,-1
A2,27,1,1,previous_cue,-0.7908006344690581,-1
A2,28,1,1,previous_cue,1.2430476426797976,1
A2,29,1,1,previous_cue,1.2430476426797976,1
A2,31,1,-1,previous_cue,-0.7908006344690581,-1
A2,32,1,-1,previous_cue,-0.7908006344690581,-1
A2,34,1,-1,previous_cue,1.2430476426797976,1
A2,35,1,-1,previous_cue,-0.7908006344690581,-1
A2,36,1,1,previous_cue,-0.7908006344690581,-1
A2,37,1,1,previous_cue,1.2430476426797976,1
A2,44,2,-1,previous_cue,-0.8387438911874485,-1
A2,46,2,-1,previous_cue,-0.8387438911874485,-1
A2,47,2,-1,previous_cue,-0.8387438911874485,-1
A2,48,2,-1,previous_cue,-0.8387438911874485,-1
A2,49,2,1,previous_cue,-0.8387438911874485,-1
A2,50,2,1,previous_cue,1.1794029485312738,1
A2,51,2,-1,previous_cue,1.1794029485312738,1
A2,52,2,1,previous_cue,-0.8387438911874485,-1
A2,53,2,1,previous_cue,1.1794029485312738,1
A2,54,2,-1,previous_cue,1.1794029485312738,1
A2,55,2,-1,previous_cue,-0.8387438911874485,-1
A2,56,2,1,previous_cue,-0.8387438911874485,-1
A2,57,2,1,previous_cue,1.1794029485312738,1
A2,64,3,-1,previous_cue,-0.7960959988429301,-1
A2,65,3,1,previous_cue,-0.7960959988429301,-1
A2,66,3,-1,previous_cue,1.2502263624440517,1
A2,67,3,1,previous_cue,-0.7960959988429301,-1
A2,68,3,1,previous_cue,1.2502263624440517,1
A2,69,3,-1,previous_cue,1.2502263624440517,1
A2,70,3,-1,previous_cue,-0.7960959988429301,-1
A2,71,3,1,previous_cue,-0.7960959988429301,-1
A2,72,3,1,previous_cue,1.2502263624440517,1
A2,73,3,1,previous_cue,1.2502263624440517,1
A2,74,3,1,previous_cue,1.2502263624440517,1
A2,75,3,-1,previous_cue,1.2502263624440517,1
A2,76,3,-1,previous_cue,-0.7960959988429301,-1
A2,77,3,-1,previous_cue,-0.7960959988429301,-1
A2,84,4,-1,previous_cue,1.0806338421436863,1
A2,85,4,1,previous_cue,-0.9164198759355772,-1
A2,87,4,-1,previous_cue,-0.9164198759355772,-1
A2,88,4,1,previous_cue,-0.9164198759355772,-1
A2,89,4,-1,previous_cue,1.0806338421436863,1
A2,90,4,-1,previous_cue,-0.9164198759355772,-1
A2,91,4,-1,previous_cue,-0.9164198759355772,-1
A2,92,4,-1,previous_cue,-0.9164198759355772,-1
A2,93,4,1,previous_cue,-0.9164198759355772,-1
A2,94,4,-1,previous_cue,1.0806338421436863,1
A2,95,4,-1,previous_cue,-0.9164198759355772,-1
A2,96,4,-1,previous_cue,-0.9164198759355772,-1
A2,97,4,-1,previous_cue,-0.9164198759355772,-1
A2,98,4,-1,previous_cue,-0.9164198759355772,-1
A2,99,4,-1,previous_cue,-0.9164198759355772,-1
A2,2,0,-1,post_given_past,-0.19786541472257027,-1
A2,3,0,-1,post_given_past,-1.1915845135367142,-1
A2,4,0,-1,post_given_past,0.32855389926704437,1
A2,5,0,1,post_given_past,-0.7475562842559551,-1
A2,6,0,-1,post_given_past,0.9722068203244898,1
A2,7,0,1,post_given_past,-0.6053540253216855,-1
A2,8,0,1,post_given_past,-0.82775173207122,-1
A2,9,0,-1,post_given_past,-1.372272629105126,-1
A2,10,0,-1,post_given_past,0.7454923860476814,1
A2,11,0,1,post_given_past,-0.19275053205503628,-1
A2,12,0,1,post_given_past,-1.0298328497584348,-1
A2,13,0,1,post_given_past,-2.6453339492446237,-1
A2,14,0,-1,post_given_past,0.615737306096303,1
A2,15,0,-1,post_given_past,0.2770641182780156,1
A2,16,0,-1,post_given_past,-1.0562622400599564,-1
A2,17,0,1,post_given_past,-4.733086556148813,-1
A2,24,1,1,post_given_past,-0.09801377392216534,-1
A2,25,1,-1,post_given_past,1.6434274724182987,1
A2,26,1,-1,post_given_past,0.5999618901311352,1
A2,27,1,1,post_given_past,0.8183478050054729,1
A2,28,1,1,post_given_past,0.3498903864350953,1
A2,29,1,1,post_given_past,1.4594062573398563,1
A2,31,1,-1,post_given_past,-1.1429318053074444,-1
A2,32,1,-1,post_given_past,0.710080019358007,1
A2,34,1,-1,post_given_past,1.1796823107910268,1
A2,35,1,-1,post_given_past,0.9930995095569941,1
A2,36,1,1,post_given_past,-1.3398750022668924,-1
A2,37,1,1,post_given_past,-0.15976665126550746,-1
A2,44,2,-1,post_given_past,-0.575707170780252,-1
A2,46,2,-1,post_given_past,-0.5258909639732723,-1
A2,47,2,-1,post_given_past,0.08459551538997133,1
A2,48,2,-1,post_given_past,0.5642839909508084,1
A2,49,2,1,post_given_past,1.599444200586505,1
A2,50,2,1,post_given_past,-1.5679404890518671,-1
A2,51,2,-1,post_given_past,-0.16533844845032356,-1
A2,52,2,1,post_given_past,1.789950886001689,1
A2,53,2,1,post_given_past,0.012860677476758266,1
A2,54,2,-1,post_given_past,1.9167353133205391,1
A2,55,2,-1,post_given_past,2.213394828601388,1
A2,56,2,1,post_given_past,3.1013474225877533,1
A2,57,2,1,post_given_past,-0.42258579817865194,-1
A2,64,3,-1,post_given_past,0.6355446324572757,1
A2,65,3,1,post_given_past,-1.4383408817750853,-1
A2,66,3,-1,post_given_past,-2.5983133710081083,-1
A2,67,3,1,post_given_past,2.1341586393703214,1
A2,68,3,1,post_given_past,-1.8893517288308885,-1
A2,69,3,-1,post_given_past,0.25330335792021635,1
A2,70,3,-1,post_given_past,1.972310787964295,1
A2,71,3,1,post_given_past,-2.175131169263274,-1
A2,72,3,1,post_given_past,0.49816889533162284,1
A2,73,3,1,post_given_past,-1.343449553160406,-1
A2,74,3,1,post_given_past,1.368652548079448,1
A2,75,3,-1,post_given_past,-1.036072818821901,-1
A2,76,3,-1,post_given_past,-3.3386178029657163,-1
A2,77,3,-1,post_given_past,-0.771952991198944,-1
A2,84,4,-1,post_given_past,1.1193840227935146,1
A2,85,4,1,post_given_past,-0.14916657011281603,-1
A2,87,4,-1,post_given_past,1.5165004284645183,1
A2,88,4,1,post_given_past,3.6547316063061253,1
A2,89,4,-1,post_given_past,-0.6943823394518465,-1
A2,90,4,-1,post_given_past,0.5072906402016466,1
A2,91,4,-1,post_given_past,-1.4169121273978131,-1
A2,92,4,-1,post_given_past,-0.20982009214058547,-1
A2,93,4,1,post_given_past,-1.8649475164534033,-1
A2,94,4,-1,post_given_past,-0.9342189021640841,-1
A2,95,4,-1,post_given_past,-0.4195169652617677,-1
A2,96,4,-1,post_given_past,-0.22297372179631103,-1
A2,97,4,-1,post_given_past,-2.9661605990653954,-1
A2,98,4,-1,post_given_past,-1.204133474637581,-1
A2,99,4,-1,post_given_past,1.5236378116038212,1
B1,2,0,-1,amplitude,0.08795372412128684,1
B1,3,0,1,amplitude,0.43747781929251917,1
B1,4,0,-1,amplitude,0.18152254804172518,1
B1,5,0,1,amplitude,-0.028090001538012357,-1
B1,6,0,1,amplitude,0.2996017066207517,1
B1,7,0,1,amplitude,0.11819722226804188,1
B1,8,0,-1,amplitude,0.43767917324050004,1
B1,9,0,-1,amplitude,0.040622051165792636,1
B1,10,0,-1,amplitude,0.15058509978729478,1
B1,11,0,1,amplitude,0.053303814648428774,1
B1,12,0,-1,amplitude,0.18618772636239153,1
B1,13,0,1,amplitude,-0.20349666634074692,-1
B1,15,0,-1,amplitude,0.2844790050197155,1
B1,16,0,1,amplitude,0.17992094281028978,1
B1,17,0,-1,amplitude,-0.2534058556140123,-1
B1,24,1,1,amplitude,0.2835798297458741,1
B1,25,1,1,amplitude,-6.274477050012485,-1
B1,26,1,1,amplitude,0.23072383659607767,1
B1,27,1,1,amplitude,-0.10182961731444695,-1
B1,28,1,1,amplitude,-0.4522089579650834,-1
B1,29,1,1,amplitude,0.14221447982174,1
B1,30,1,-1,amplitude,0.3357292810251232,1
B1,31,1,1,amplitude,0.17771233268894526,1
B1,32,1,-1,amplitude,1.2650642267004233,1
B1,33,1,-1,amplitude,-0.4620639489517895,-1
B1,34,1,1,amplitude,-0.16240310732795885,-1
B1,35,1,-1,amplitude,-0.7536104225501159,-1
B1,37,1,-1,amplitude,-0.9785434305915037,-1
B1,44,2,1,amplitude,-0.22686994361746235,-1
B1,45,2,1,amplitude,-0.10288518983281221,-1
B1,46,2,-1,amplitude,1.1167899725286656,1
B1,47,2,-1,amplitude,-3.094762884026941,-1
B1,48,2,1,amplitude,0.2295980519103068,1
B1,49,2,1,amplitude,0.40417846587706235,1
B1,50,2,-1,amplitude,4.442033544400297,1
B1,51,2,1,amplitude,-2.1316482685697467,-1
B1,52,2,-1,amplitude,-0.9679442480039834,-1
B1,53,2,1,amplitude,-0.1283946162201675,-1
B1,55,2,1,amplitude,0.11235406616122126,1
B1,56,2,-1,amplitude,-0.25068741854109633,-1
B1,57,2,1,amplitude,0.22881876696069678,1
B1,64,3,-1,amplitude,-0.4895966962145266,-1
B1,65,3,-1,amplitude,0.0950886935605574,1
B1,66,3,-1,amplitude,-0.35735655959997087,-1
B1,67,3,1,amplitude,0.5471202235562368,1
B1,68,3,1,amplitude,-0.0012956812103573259,-1
B1,69,3,-1,amplitude,0.5744642457443646,1
B1,70,3,-1,amplitude,-0.20667082282922475,-1
B1,71,3,1,amplitude,-0.1006746781298336,-1
B1,72,3,1,amplitude,-1.0729778501654337,-1
B1,73,3,-1,amplitude,-0.10486386462885501,-1
B1,74,3,-1,amplitude,0.24553771035039187,1
B1,75,3,1,amplitude,-1.4461492559113098,-1
B1,76,3,-1,amplitude,0.053266808680541046,1
B1,77,3,-1,amplitude,0.13147075197934038,1
B1,84,4,-1,amplitude,-0.0037912016879795,-1
B1,85,4,1,amplitude,0.05890303233196326,1
B1,86,4,-1,amplitude,0.16019498635477078,1
B1,87,4,-1,amplitude,0.1665673330887472,1
B1,89,4,-1,amplitude,0.09100032794420383,1
B1,90,4,-1,amplitude,0.41449205972832864,1
B1,91,4,1,amplitude,0.20452451788931703,1
B1,93,4,-1,amplitude,0.2892258374721486,1
B1,94,4,1,amplitude,0.1894466104204345,1
B1,95,4,-1,amplitude,0.2791116835341032,1
B1,96,4,1,amplitude,0.25214535716589087,1
B1,97,4,-1,amplitude,0.10366310628365442,1
B1,98,4,1,amplitude,0.38141328418231446,1
B1,99,4,1,amplitude,0.042514417608265985,1
B1,2,0,-1,peak_latency,-0.7400947954725976,-1
B1,3,0,1,peak_latency,0.4517219971539095,1
B1,4,0,-1,peak_latency,-0.8868860123501213,-1
B1,5,0,1,peak_latency,-1.5678882871276694,-1
B1,6,0,1,peak_latency,0.0532343207935342,1
B1,7,0,1,peak_latency,0.829626778256006,1
B1,8,0,-1,peak_latency,0.3652325081621487,1
B1,9,0,-1,peak_latency,-0.41536020144424424,-1
B1,10,0,-1,peak_latency,-0.6863206730770781,-1
B1,11,0,1,peak_latency,0.48543700011809315,1
B1,12,0,-1,peak_latency,0.23340691763205548,1
B1,13,0,1,peak_latency,-1.260234379282426,-1
B1,15,0,-1,peak_latency,-0.048098275495588,-1
B1,16,0,1,peak_latency,0.5663254427053539,1
B1,17,0,-1,peak_latency,0.5039574937781519,1
B1,24,1,1,peak_latency,1.4206711273410184,1
B1,25,1,1,peak_latency,-2.7278951738755435,-1
B1,26,1,1,peak_latency,1.4101045198165518,1
B1,27,1,1,peak_latency,1.958594849831754,1
B1,28,1,1,peak_latency,0.30392226094634245,1
B1,29,1,1,peak_latency,-0.509385446081313,-1
B1,30,1,-1,peak_latency,-0.8908691936950672,-1
B1,31,1,1,peak_latency,1.5762945553036296,1
B1,32,1,-1,peak_latency,0.9931211199906399,1
B1,33,1,-1,peak_latency,1.115713437339965,1
B1,34,1,1,peak_latency,-0.29130297477327766,-1
B1,35,1,-1,peak_latency,0.06512283832024451,1
B1,37,1,-1,peak_latency,-0.022449098775948622,-1
B1,44,2,1,peak_latency,1.9981219437730147,1
B1,45,2,1,peak_latency,3.079550812037703,1
B1,46,2,-1,peak_latency,0.6539658641154624,1
B1,47,2,-1,peak_latency,0.32788873130771656,1
B1,48,2,1,peak_latency,-0.09979915802241546,-1
B1,49,2,1,peak_latency,-0.3917055079062498,-1
B1,50,2,-1,peak_latency,1.0601467373039275,1
B1,51,2,1,peak_latency,0.2623748209042378,1
B1,52,2,-1,peak_latency,-0.8452328894225601,-1
B1,53,2,1,peak_latency,0.29899648295249487,1
B1,55,2,1,peak_latency,0.52739062024463,1
B1,56,2,-1,peak_latency,0.42262248494626503,1
B1,57,2,1,peak_latency,-0.569634213309906,-1
B1,64,3,-1,peak_latency,-1.5574267814463216,-1
B1,65,3,-1,peak_latency,-0.8002160419647986,-1
B1,66,3,-1,peak_latency,-0.5195599431752739,-1
B1,67,3,1,peak_latency,1.5809255894552867,1
B1,68,3,1,peak_latency,0.0410731656165419,1
B1,69,3,-1,peak_latency,1.0614846109342206,1
B1,70,3,-1,peak_latency,-0.18063506072389937,-1
B1,71,3,1,peak_latency,0.013610337694104054,1
B1,72,3,1,peak_latency,1.8091688668492112,1
B1,73,3,-1,peak_latency,-2.210865678956171,-1
B1,74,3,-1,peak_latency,1.0368911940384289,1
B1,75,3,1,peak_latency,-1.1891562291887514,-1
B1,76,3,-1,peak_latency,-0.8048750940683116,-1
B1,77,3,-1,peak_latency,-0.6723772302565769,-1
B1,84,4,-1,peak_latency,1.3534482054177848,1
B1,85,4,1,peak_latency,-0.5592488606206505,-1
B1,86,4,-1,peak_latency,-0.8935448827344336,-1
B1,87,4,-1,peak_latency,0.01928596109556477,1
B1,89,4,-1,peak_latency,-0.7155509325402163,-1
B1,90,4,-1,peak_latency,-0.15530025318203589,-1
B1,91,4,1,peak_latency,-0.821301170212057,-1
B1,93,4,-1,peak_latency,-0.03391160511764088,-1
B1,94,4,1,peak_latency,0.6478548070729059,1
B1,95,4,-1,peak_latency,0.3347139462362029,1
B1,96,4,1,peak_latency,-0.3944669141165098,-1
B1,97,4,-1,peak_latency,-2.530449103212142,-1
B1,98,4,1,peak_latency,0.6988709056797141,1
B1,99,4,1,peak_latency,0.6616097729781055,1
B1,2,0,-1,spatial,-0.7104351790438299,-1
B1,3,0,1,spatial,0.8182862454087402,1
B1,4,0,-1,spatial,-0.7898799511294108,-1
B1,5,0,1,spatial,-1.4027136149606583,-1
B1,6,0,1,spatial,0.2299125682362664,1
B1,7,0,1,spatial,0.6995985608187667,1
B1,8,0,-1,spatial,0.7255931626111447,1
B1,9,0,-1,spatial,-0.6852789483561451,-1
B1,10,0,-1,spatial,-0.6368962451077012,-1
B1,11,0,1,spatial,0.38979457974374765,1
B1,12,0,-1,spatial,0.34909522244633723,1
B1,13,0,1,spatial,-1.4702927931293972,-1
B1,15,0,-1,spatial,0.3256115365998197,1
B1,16,0,1,spatial,0.6067256022603726,1
B1,17,0,-1,spatial,0.15442418784601494,1
B1,24,1,1,spatial,1.6789915117843486,1
B1,25,1,1,spatial,-2.5289655365976076,-1
B1,26,1,1,spatial,1.6720940156554456,1
B1,27,1,1,spatial,1.6138426295446011,1
B1,28,1,1,spatial,-0.03178362582566347,-1
B1,29,1,1,spatial,-0.21163725499825642,-1
B1,30,1,-1,spatial,-1.226141928295409,-1
B1,31,1,1,spatial,1.8874865688791798,1
B1,32,1,-1,spatial,1.257000918976295,1
B1,33,1,-1,spatial,0.8740079221662058,1
B1,34,1,1,spatial,-0.38096781948317093,-1
B1,35,1,-1,spatial,0.26086786490406794,1
B1,37,1,-1,spatial,0.02680320117480767,1
B1,44,2,1,spatial,2.2403931406363458,1
B1,45,2,1,spatial,3.098047317734695,1
B1,46,2,-1,spatial,0.8833330090779826,1
B1,47,2,-1,spatial,-0.37111680148284737,-1
B1,48,2,1,spatial,-0.32239570768385456,-1
B1,49,2,1,spatial,-0.5031881485920728,-1
B1,50,2,-1,spatial,0.9410406766432539,1
B1,51,2,1,spatial,0.41289251678859706,1
B1,52,2,-1,spatial,-1.0211841927395418,-1
B1,53,2,1,spatial,0.14640067510654045,1
B1,55,2,1,spatial,1.0709019756941767,1
B1,56,2,-1,spatial,0.7553073135794051,1
B1,57,2,1,spatial,-0.24640331019865103,-1
B1,64,3,-1,spatial,-1.7787972727199397,-1
B1,65,3,-1,spatial,-1.1796118417506527,-1
B1,66,3,-1,spatial,-1.205529556097617,-1
B1,67,3,1,spatial,1.8836422537678603,1
B1,68,3,1,spatial,-0.00822202511782811,-1
B1,69,3,-1,spatial,1.5075825549115338,1
B1,70,3,-1,spatial,0.09372681414580157,1
B1,71,3,1,spatial,-0.07146915715477849,-1
B1,72,3,1,spatial,1.713642972640927,1
B1,73,3,-1,spatial,-2.440150021437889,-1
B1,74,3,-1,spatial,1.4132166109487299,1
B1,75,3,1,spatial,-1.9502614248550187,-1
B1,76,3,-1,spatial,-1.061787096230143,-1
B1,77,3,-1,spatial,-0.3043358916625171,-1
B1,84,4,-1,spatial,1.3327243617253566,1
B1,85,4,1,spatial,-0.43692942042692406,-1
B1,86,4,-1,spatial,-0.9803267086623751,-1
B1,87,4,-1,spatial,-0.09821547594197198,-1
B1,89,4,-1,spatial,-0.7472430013538969,-1
B1,90,4,-1,spatial,-0.26649989628462145,-1
B1,91,4,1,spatial,-0.7356788337850361,-1
B1,93,4,-1,spatial,0.034030321632456194,1
B1,94,4,1,spatial,0.5382574156825944,1
B1,95,4,-1,spatial,0.4500816343579912,1
B1,96,4,1,spatial,-0.3697734839827569,-1
B1,97,4,-1,spatial,-2.5946064251373824,-1
B1,98,4,1,spatial,0.7724886420871161,1
B1,99,4,1,spatial,0.6792257721666154,1
B1,2,0,-1,mechanism,-0.40982367186866236,-1
B1,3,0,1,mechanism,1.0330817790256692,1
B1,4,0,-1,mechanism,-0.6852618477586396,-1
B1,5,0,1,mechanism,-2.0734449385604576,-1
B1,6,0,1,mechanism,-0.07562140065724203,-1
B1,7,0,1,mechanism,0.9194917872841502,1
B1,8,0,-1,mechanism,0.9406256390940165,1
B1,9,0,-1,mechanism,-0.4925087375932551,-1
B1,10,0,-1,mechanism,-0.43845574934208753,-1
B1,11,0,1,mechanism,0.5837271672231417,1
B1,12,0,-1,mechanism,0.6389744794796015,1
B1,13,0,1,mechanism,-1.2252949087302332,-1
B1,15,0,-1,mechanism,0.5215415668120086,1
B1,16,0,1,mechanism,0.807208940451027,1
B1,17,0,-1,mechanism,0.1299499900403681,1
B1,24,1,1,mechanism,1.3630477672445938,1
B1,25,1,1,mechanism,-3.456904823530136,-1
