dataset,time_ms,preprocessed,V7
VisualCogB_Task-1,757.8125,-24.555148353127592,-25.031470188694662
VisualCogB_Task-1,761.71875,-24.951016372701076,-25.502067900197734
VisualCogB_Task-1,765.625,-25.308748960132434,-25.940059624506006
VisualCogB_Task-1,769.53125,-25.60890927073188,-26.29871972314046
VisualCogB_Task-1,773.4375,-25.86072880451311,-26.578497983105414
VisualCogB_Task-1,777.34375,-26.07087668902323,-26.79786624623566
VisualCogB_Task-1,781.25,-26.217585459971552,-26.937352148389913
VisualCogB_Task-1,785.15625,-26.24862763241164,-26.946075449827056
VisualCogB_Task-1,789.0625,-26.10238162233416,-26.769650507092923
VisualCogB_Task-1,792.96875,-25.74049196086461,-26.36538935598989
VisualCogB_Task-1,796.875,-25.178872452432948,-25.75509063450269
VisualCogB_Task-2,-250.0,8.862910913036083,8.733636985150415
VisualCogB_Task-2,-246.09375,8.014756152062274,7.861624584072756
VisualCogB_Task-2,-242.1875,7.398665781365962,7.223975208259332
VisualCogB_Task-2,-238.28125,7.16900980836952,6.978672867145094
VisualCogB_Task-2,-234.375,7.300797575353958,7.104418433779044
VisualCogB_Task-2,-230.46875,7.628498790752566,7.432292800515197
VisualCogB_Task-2,-226.5625,7.949287692399797,7.756789938111889
VisualCogB_Task-2,-222.65625,8.124325942215572,7.937804900362622
VisualCogB_Task-2,-218.75,8.12305241082065,7.94830391343858
VisualCogB_Task-2,-214.84375,8.000910450580786,7.833198702968671
VisualCogB_Task-2,-210.9375,7.8414151213724175,7.681491711409233
VisualCogB_Task-2,-207.03125,7.703050909064851,7.548571090783763
VisualCogB_Task-2,-203.125,7.594570966689396,7.452038792402763
VisualCogB_Task-2,-199.21875,7.478950603494376,7.353854530030764
VisualCogB_Task-2,-195.3125,7.2940919587114905,7.191112296844351
VisualCogB_Task-2,-191.40625,6.980441359038464,6.898718348821631
VisualCogB_Task-2,-187.5,6.509962228208553,6.448224229116926
VisualCogB_Task-2,-183.59375,5.907022181786077,5.862724221181995
VisualCogB_Task-2,-179.6875,5.245622591595423,5.2085772389954625
VisualCogB_Task-2,-175.78125,4.613920180919091,4.578628222191946
VisualCogB_Task-2,-171.875,4.059903858099872,4.018210775921994
VisualCogB_Task-2,-167.96875,3.553889641748212,3.500247005229315
VisualCogB_Task-2,-164.0625,3.0002437504920767,2.9304366302354503
VisualCogB_Task-2,-160.15625,2.2990263663052795,2.2145287885579816
VisualCogB_Task-2,-156.25,1.4210210870793314,1.3249145698067863
VisualCogB_Task-2,-152.34375,0.44576021636752095,0.3415477925648607
VisualCogB_Task-2,-148.4375,-0.4655852548439332,-0.5733985602215398
VisualCogB_Task-2,-144.53125,-1.146926392336305,-1.2562004280380537
VisualCogB_Task-2,-140.625,-1.507034553276262,-1.6161745499262508
VisualCogB_Task-2,-136.71875,-1.5687326146216996,-1.6775115262789908
VisualCogB_Task-2,-132.8125,-1.4502059297416814,-1.5585113905133618
VisualCogB_Task-2,-128.90625,-1.3002731225856872,-1.408017305291589
VisualCogB_Task-2,-125.0,-1.2217688738184602,-1.3289227607088194
VisualCogB_Task-2,-121.09375,-1.224566499951775,-1.33112814093368
VisualCogB_Task-2,-117.1875,-1.232393487261365,-1.3384138075094136
VisualCogB_Task-2,-113.28125,-1.1336702179140725,-1.23926303765879
VisualCogB_Task-2,-109.375,-0.8432913553892196,-0.9490801306995936
VisualCogB_Task-2,-105.46875,-0.345116324349769,-0.45372443721204836
VisualCogB_Task-2,-101.5625,0.2981624353549982,0.1843699111729383
VisualCogB_Task-2,-97.65625,0.9676593082736262,0.8468434162398861
VisualCogB_Task-2,-93.75,1.5341542983409489,1.4051370824888296
VisualCogB_Task-2,-89.84375,1.9074552954993083,1.7700628796439564
VisualCogB_Task-2,-85.9375,2.064017493755598,1.9186537978497316
VisualCogB_Task-2,-82.03125,2.037614266190391,1.8840995574764547
VisualCogB_Task-2,-78.125,1.8805331464482495,1.7197572292034025
VisualCogB_Task-2,-74.21875,1.6222465855713892,1.4573941396766736
VisualCogB_Task-2,-70.3125,1.254365985675658,1.0851943675447902
VisualCogB_Task-2,-66.40625,0.7514165428977155,0.5750290576132517
VisualCogB_Task-2,-62.5,0.10891519495662116,-0.07290188048558521
VisualCogB_Task-2,-58.59375,-0.6323761853663621,-0.8210893451020516
VisualCogB_Task-2,-54.6875,-1.391298085061291,-1.589517630515839
VisualCogB_Task-2,-50.78125,-2.0694637139991547,-2.2718622903501995
VisualCogB_Task-2,-46.875,-2.575892781694042,-2.786732596487602
VisualCogB_Task-2,-42.96875,-2.8500805547886157,-3.0721109806980538
VisualCogB_Task-2,-39.0625,-2.88483134485515,-3.1190836542437435
VisualCogB_Task-2,-35.15625,-2.736421209330247,-2.979941311823484
VisualCogB_Task-2,-31.25,-2.50486844837298,-2.762907003383809
VisualCogB_Task-2,-27.34375,-2.2871135690650988,-2.5515082027478617
VisualCogB_Task-2,-23.4375,-2.1300753656410873,-2.3968029115289253
VisualCogB_Task-2,-19.53125,-2.0139476785521495,-2.290169223642165
VisualCogB_Task-2,-15.625,-1.877490969581277,-2.161070526844963
VisualCogB_Task-2,-11.71875,-1.6711607210225692,-1.9515480448820748
VisualCogB_Task-2,-7.8125,-1.4061199470213346,-1.687479038610221
VisualCogB_Task-2,-3.90625,-1.1671615875845431,-1.4470033719839386
VisualCogB_Task-2,0.0,-1.0763947171129635,-1.3360822841663502
VisualCogB_Task-2,3.90625,-1.2232582498636306,-1.456023484169667
VisualCogB_Task-2,7.8125,-1.5991132107804376,-1.807919680924408
VisualCogB_Task-2,11.71875,-2.077385574877487,-2.261529107219421
VisualCogB_Task-2,15.625,-2.4588446107393143,-2.623999688154744
VisualCogB_Task-2,19.53125,-2.5643290525113804,-2.711454515535888
VisualCogB_Task-2,23.4375,-2.324908717418603,-2.460966882681942
VisualCogB_Task-2,27.34375,-1.8170918310391206,-1.9415673373662714
VisualCogB_Task-2,31.25,-1.2246056771225442,-1.3435380771253147
VisualCogB_Task-2,35.15625,-0.7530532919745045,-0.8703175005278139
VisualCogB_Task-2,39.0625,-0.5454874877932898,-0.6659952618039569
VisualCogB_Task-2,42.96875,-0.637053168812252,-0.746561338633545
VisualCogB_Task-2,46.875,-0.9611931102908748,-1.0496339650880122
VisualCogB_Task-2,50.78125,-1.3951967171806183,-1.4479433325584408
VisualCogB_Task-2,54.6875,-1.817757292512769,-1.8335248859677646
VisualCogB_Task-2,58.59375,-2.150342263014923,-2.1287456069657216
VisualCogB_Task-2,62.5,-2.3675391237925636,-2.3264254362284698
VisualCogB_Task-2,66.40625,-2.4811513859172543,-2.4371869177360113
VisualCogB_Task-2,70.3125,-2.516512148567511,-2.456380432050474
VisualCogB_Task-2,74.21875,-2.4997094083363782,-2.416351638172312
VisualCogB_Task-2,78.125,-2.462137682762725,-2.3673445352730855
VisualCogB_Task-2,82.03125,-2.451432191639557,-2.3350560366755753
VisualCogB_Task-2,85.9375,-2.527639481232253,-2.3809789263953425
VisualCogB_Task-2,89.84375,-2.732596220012706,-2.5534003029187895
VisualCogB_Task-2,93.75,-3.047340061580935,-2.8226185643477946
VisualCogB_Task-2,97.65625,-3.3741475690238643,-3.123636801093899
VisualCogB_Task-2,101.5625,-3.5707366497972766,-3.2978235003282963
VisualCogB_Task-2,105.46875,-3.52528284483318,-3.225379657167508
VisualCogB_Task-2,109.375,-3.2246732383639705,-2.9206678702345386
VisualCogB_Task-2,113.28125,-2.7687260927104056,-2.4792708830636103
VisualCogB_Task-2,117.1875,-2.3206097731753514,-2.0411602172582555
VisualCogB_Task-2,121.09375,-2.02552952325099,-1.7475182895182
VisualCogB_Task-2,125.0,-1.9440916254756182,-1.6516091816607332
VisualCogB_Task-2,128.90625,-2.031137058121314,-1.734580963604479
VisualCogB_Task-2,132.8125,-2.1647655403798307,-1.875112551471286
VisualCogB_Task-2,136.71875,-2.209549050537138,-1.903711235758772
VisualCogB_Task-2,140.625,-2.08515627460843,-1.783993979976346
VisualCogB_Task-2,144.53125,-1.8077345672812655,-1.528762227176239
VisualCogB_Task-2,148.4375,-1.48229824936932,-1.2509536012470281
VisualCogB_Task-2,152.34375,-1.2499426300430017,-1.0938012029802273
VisualCogB_Task-2,156.25,-1.2195508982723666,-1.1378801247599348
VisualCogB_Task-2,160.15625,-1.4211902304892927,-1.4155641875121159
VisualCogB_Task-2,164.0625,-1.8021072503361832,-1.8757996653886
VisualCogB_Task-2,167.96875,-2.2595367758188107,-2.3865648132431634
VisualCogB_Task-2,171.875,-2.6876412301188957,-2.8426834288659144
VisualCogB_Task-2,175.78125,-3.01672092764888,-3.1600664593490517
VisualCogB_Task-2,179.6875,-3.2316845556750646,-3.3247094214090893
VisualCogB_Task-2,183.59375,-3.363425029633648,-3.371106914913417
VisualCogB_Task-2,187.5,-3.455776526411819,-3.375917156033182
VisualCogB_Task-2,191.40625,-3.5267198778282314,-3.366172371031656
VisualCogB_Task-2,195.3125,-3.5513212398021743,-3.3381017087136886
VisualCogB_Task-2,199.21875,-3.4808153299164974,-3.2500262433800433
VisualCogB_Task-2,203.125,-3.286271308445908,-3.0704983814459244
VisualCogB_Task-2,207.03125,-2.9969952195257736,-2.809165236967109
VisualCogB_Task-2,210.9375,-2.704756258562046,-2.5501644931519287
VisualCogB_Task-2,214.84375,-2.525411214514037,-2.418089954794066
VisualCogB_Task-2,218.75,-2.5381224114022967,-2.425298125616683
VisualCogB_Task-2,222.65625,-2.7380003089779166,-2.610149901034241
VisualCogB_Task-2,226.5625,-3.0282836313337302,-2.8924283245541407
VisualCogB_Task-2,230.46875,-3.2537908071617423,-3.102351376649345
VisualCogB_Task-2,234.375,-3.2584589378192756,-3.098706820597263
VisualCogB_Task-2,238.28125,-2.9434211040691665,-2.7738830113040773
VisualCogB_Task-2,242.1875,-2.303757314099217,-2.1357557406837895
VisualCogB_Task-2,246.09375,-1.430516407962001,-1.2613077648927842
VisualCogB_Task-2,250.0,-0.4794913919622026,-0.3048953062284596
VisualCogB_Task-2,253.90625,0.3782223805240754,0.5693156879944503
VisualCogB_Task-2,257.8125,1.0039087207673951,1.2064019944688589
VisualCogB_Task-2,261.71875,1.3209724548685529,1.5381275424740188
VisualCogB_Task-2,265.625,1.3218030976734028,1.5674569214635063
VisualCogB_Task-2,269.53125,1.0600143153787371,1.3263501700100875
VisualCogB_Task-2,273.4375,0.6381176787821765,0.9018047139936556
VisualCogB_Task-2,277.34375,0.18892174055027056,0.43564446119582456
VisualCogB_Task-2,281.25,-0.15630820195215733,0.047207356297708
VisualCogB_Task-2,285.15625,-0.3057285702681938,-0.16888193196788492
VisualCogB_Task-2,289.0625,-0.22880477452156356,-0.16819216989360442
VisualCogB_Task-2,292.96875,0.050761891490779476,0.030225038071812094
VisualCogB_Task-2,296.875,0.47755987472798367,0.4088682160485604
VisualCogB_Task-2,300.78125,0.9769915186557014,0.890350333867417
VisualCogB_Task-2,304.6875,1.452026890505607,1.3516007622197783
VisualCogB_Task-2,308.59375,1.7859281703068781,1.6847133516666517
VisualCogB_Task-2,312.5,1.8715017738559006,1.7588961854593705
VisualCogB_Task-2,316.40625,1.658736738054543,1.525289168978862
VisualCogB_Task-2,320.3125,1.190750953996588,1.0393458203016124
VisualCogB_Task-2,324.21875,0.6020660413511649,0.4187095298072876
VisualCogB_Task-2,328.125,0.07497054318545793,-0.14378791849582484
VisualCogB_Task-2,332.03125,-0.22621068399430655,-0.49964042179890455
VisualCogB_Task-2,335.9375,-0.2108335431682704,-0.5665622499078999
VisualCogB_Task-2,339.84375,0.11715523288922114,-0.336385751344249
VisualCogB_Task-2,343.75,0.6780158426435285,0.12367801952991897
VisualCogB_Task-2,347.65625,1.3603534094118004,0.714232278070277
VisualCogB_Task-2,351.5625,2.065124161541217,1.3454436486519867
VisualCogB_Task-2,355.46875,2.7264291717782605,1.9489494414868496
VisualCogB_Task-2,359.375,3.3042006665206074,2.468622280767473
VisualCogB_Task-2,363.28125,3.7664764463092695,2.8882689714193397
VisualCogB_Task-2,367.1875,4.084957700043006,3.1937382764101976
VisualCogB_Task-2,371.09375,4.249283075891004,3.3678137156446226
VisualCogB_Task-2,375.0,4.28179696082648,3.4588411932584293
VisualCogB_Task-2,378.90625,4.231873036460087,3.506428264267605
VisualCogB_Task-2,382.8125,4.149749127036323,3.500323223066058
VisualCogB_Task-2,386.71875,4.061118124775724,3.492190535804962
VisualCogB_Task-2,390.625,3.9631839022990505,3.455679345613273
VisualCogB_Task-2,394.53125,3.8416104256260333,3.3760136677285217
VisualCogB_Task-2,398.4375,3.689294985201794,3.2488906730472955
VisualCogB_Task-2,402.34375,3.5130046083462787,3.0779338876752576
VisualCogB_Task-2,406.25,3.3330620347996636,2.8916299537475076
VisualCogB_Task-2,410.15625,3.186515006043898,2.7390877086138374
VisualCogB_Task-2,414.0625,3.130776335347086,2.6646277897082804
VisualCogB_Task-2,417.96875,3.235387127779653,2.756280660780611
VisualCogB_Task-2,421.875,3.5571362377189466,3.0793956553757305
VisualCogB_Task-2,425.78125,4.107444267196225,3.6461418885457135
VisualCogB_Task-2,429.6875,4.828477838350189,4.380587646188047
VisualCogB_Task-2,433.59375,5.59356493016244,5.150599469093837
VisualCogB_Task-2,437.5,6.238973421747527,5.786618464449969
VisualCogB_Task-2,441.40625,6.62032935193681,6.16285829913566
VisualCogB_Task-2,445.3125,6.672917460308085,6.184687022468328
VisualCogB_Task-2,449.21875,6.446738324253172,5.943564753812897
VisualCogB_Task-2,453.125,6.092294957187171,5.591005025202648
VisualCogB_Task-2,457.03125,5.7974000205818506,5.3037343878055445
VisualCogB_Task-2,460.9375,5.7073349567967,5.207216430559253
VisualCogB_Task-2,464.84375,5.872396354326344,5.364174989485669
VisualCogB_Task-2,468.75,6.245601189908392,5.718654395286364
VisualCogB_Task-2,472.65625,6.7204131999377275,6.166156945113254
VisualCogB_Task-2,476.5625,7.1817927838316855,6.595163958328492
VisualCogB_Task-2,480.46875,7.547658720000882,6.913782723716498
VisualCogB_Task-2,484.375,7.788766788294769,7.089330648281329
VisualCogB_Task-2,488.28125,7.924432023606705,7.152095944309657
VisualCogB_Task-2,492.1875,7.999196889055995,7.16610162284919
VisualCogB_Task-2,496.09375,8.05143354073001,7.171168819620643
VisualCogB_Task-2,500.0,8.08776544168159,7.160671644858127
VisualCogB_Task-2,503.90625,8.0766563735415,7.121868251615716
VisualCogB_Task-2,507.8125,7.967994003165671,6.998121829914382
VisualCogB_Task-2,511.71875,7.730302588740855,6.743713894983571
VisualCogB_Task-2,515.625,7.380772220447582,6.381941776895545
VisualCogB_Task-2,519.53125,6.982988843433958,5.994052952925379
VisualCogB_Task-2,523.4375,6.610502345693391,5.644683949558164
VisualCogB_Task-2,527.34375,6.303023158724002,5.352779018563993
VisualCogB_Task-2,531.25,6.04839897400025,5.079642282934131
VisualCogB_Task-2,535.15625,5.801584068186656,4.807563883121894
VisualCogB_Task-2,539.0625,5.52293849071512,4.50191610897641
VisualCogB_Task-2,542.96875,5.207711144477813,4.16367103734666
VisualCogB_Task-2,546.875,4.8923052882074956,3.838342929545611
VisualCogB_Task-2,550.78125,4.642519047904337,3.606949464374587
VisualCogB_Task-2,554.6875,4.532448955578211,3.5564366388706716
VisualCogB_Task-2,558.59375,4.6139693391318275,3.703644341815469
VisualCogB_Task-2,562.5,4.879477932908685,4.06532762424132
VisualCogB_Task-2,566.40625,5.2389088880356525,4.54358264034763
VisualCogB_Task-2,570.3125,5.539029301898424,4.955133210243581
VisualCogB_Task-2,574.21875,5.629068833650614,5.115372750218988
VisualCogB_Task-2,578.125,5.439474144472193,4.956865853835829
VisualCogB_Task-2,582.03125,5.026177825356562,4.548017938490318
VisualCogB_Task-2,585.9375,4.554491891680776,4.035349455042294
VisualCogB_Task-2,589.84375,4.233071233163621,3.6713243561642415
VisualCogB_Task-2,593.75,4.231031989073728,3.615303190967367
VisualCogB_Task-2,597.65625,4.6120287670313544,3.934650713314383
VisualCogB_Task-2,601.5625,5.306962839777938,4.558981420242837
VisualCogB_Task-2,605.46875,6.133001830145346,5.305641052189557
VisualCogB_Task-2,609.375,6.854667167590897,5.962715317980141
VisualCogB_Task-2,613.28125,7.26961783894933,6.337854490037998
VisualCogB_Task-2,617.1875,7.28732919938502,6.317692507138162
VisualCogB_Task-2,621.09375,6.9640692748031086,5.944892921745833
VisualCogB_Task-2,625.0,6.473590254637699,5.415895785420801
VisualCogB_Task-2,628.90625,6.026083751693065,4.938984507068199
VisualCogB_Task-2,632.8125,5.7785672402451524,4.686950046528949
VisualCogB_Task-2,636.71875,5.784054333302464,4.723044479459432
VisualCogB_Task-2,640.625,5.998012731571933,4.946259543652303
VisualCogB_Task-2,644.53125,6.322747641874983,5.257956942402302
VisualCogB_Task-2,648.4375,6.655053869425004,5.5872688419136125
VisualCogB_Task-2,652.34375,6.9144675329449115,5.8234554227683475
VisualCogB_Task-2,656.25,7.0505857580483,5.932689610314171
VisualCogB_Task-2,660.15625,7.042325531602572,5.891148854280871
VisualCogB_Task-2,664.0625,6.901401635823802,5.708826158058542
VisualCogB_Task-2,667.96875,6.677649722624949,5.441444948012602
VisualCogB_Task-2,671.875,6.451972664836163,5.182560803864845
VisualCogB_Task-2,675.78125,6.309431165899326,5.006782925252864
VisualCogB_Task-2,679.6875,6.302676483794571,4.9855923203161865
VisualCogB_Task-2,683.59375,6.42655676190364,5.091890645901103
VisualCogB_Task-2,687.5,6.621765160426122,5.26190869732379
VisualCogB_Task-2,691.40625,6.810340206925829,5.417545582218509
VisualCogB_Task-2,695.3125,6.943927108084438,5.51311798341537
VisualCogB_Task-2,699.21875,7.0321509239068405,5.582759386174203
VisualCogB_Task-2,703.125,7.129405043144686,5.66347517557665
VisualCogB_Task-2,707.03125,7.289836991237976,5.810492744852155
VisualCogB_Task-2,710.9375,7.5268222859883025,6.032315085839059
VisualCogB_Task-2,714.84375,7.8107614708793704,6.285888020835117
VisualCogB_Task-2,718.75,8.106777028018342,6.558544651223357
VisualCogB_Task-2,722.65625,8.417238961303354,6.8355194565710775
VisualCogB_Task-2,726.5625,8.7871425628624,7.190493267489558
VisualCogB_Task-2,730.46875,9.263690520146156,7.664942980485961
VisualCogB_Task-2,734.375,9.844827313427515,8.229555815676122
VisualCogB_Task-2,738.28125,10.462369873624525,8.82923021430534
VisualCogB_Task-2,742.1875,11.014303891630945,9.376810612109978
VisualCogB_Task-2,746.09375,11.419027178771103,9.782758544550276
VisualCogB_Task-2,750.0,11.649949632783688,10.003190585823816
VisualCogB_Task-2,753.90625,11.73123536098862,10.065854276924384
VisualCogB_Task-2,757.8125,11.709009426167754,10.028824491698487
VisualCogB_Task-2,761.71875,11.624938605595375,9.903426448138546
VisualCogB_Task-2,765.625,11.505644697805906,9.752403946361241
VisualCogB_Task-2,769.53125,11.363163634488828,9.590830031977077
VisualCogB_Task-2,773.4375,11.197699237851864,9.435912588926755
VisualCogB_Task-2,777.34375,11.003429130656443,9.260398377734191
VisualCogB_Task-2,781.25,10.784753931265001,9.068643943689779
VisualCogB_Task-2,785.15625,10.579907715256326,8.903651603647148
VisualCogB_Task-2,789.0625,10.470334678304624,8.839947876823246
VisualCogB_Task-2,792.96875,10.555600592207227,8.981662670123484
VisualCogB_Task-2,796.875,10.902650621873079,9.392769227241772
