原路径,最终路径,字节数,SHA256
q2_result/Q2_论文正文.fdb_latexmk,最终版/完整工程/q2_result/Q2_论文正文.fdb_latexmk,32437,7efc78ba99e0f208ff939de394eacfffce0daa04e4fbda112663aae1a68152c3
q2_result/Q2_附图_判别汇总.png,最终版/完整工程/q2_result/Q2_附图_判别汇总.png,192765,2a886269d0f21dcf381e833a21b5ac31c15deba19a8e6be3908ed514aaa088a0
q2_result/Q2_分析数据.npz,最终版/完整工程/q2_result/Q2_分析数据.npz,2204545,f3de628e7ee2638182eb13ae8b8a3ba335629f334dbef0f96cfd16aae32b8130
q2_result/Q2_参数敏感性.csv,最终版/完整工程/q2_result/Q2_参数敏感性.csv,13179,86a823f12e48e6d0c6928624096185e4b00144e16e1b0d9e2f55e566e526c560
q2_result/Q2_附图_LGN_A1.png,最终版/完整工程/q2_result/Q2_附图_LGN_A1.png,83471,42f2953d11f7ff131b8f635ba566a486222b9ed704c71b07d9d184409f129365
q2_result/Q2_图2_皮层内部响应_补图_B1.png,最终版/完整工程/q2_result/Q2_图2_皮层内部响应_补图_B1.png,427074,a08ce209181fc1a804ef352612a30f684660ca004a3a549f76381e4417758b39
q2_result/Q2_图7_特征与判别.pdf,最终版/完整工程/q2_result/Q2_图7_特征与判别.pdf,58022,1b1f5e327d9a585b1551aed444637e6bc0ab811a4b12c0c7dd5df85b26eefaa1
q2_result/README.md,最终版/完整工程/q2_result/README.md,4405,2f1f654654cb25ae86a75dba37f0d43d1228dc99ba354d950780e00e7de41185
q2_result/Q2_结果索引.md,最终版/完整工程/q2_result/Q2_结果索引.md,6063,0c7bdaf39947f55b28c1ab47f134ecf7c8505187696d70da83970213abd1bf75
q2_result/Q2_图1_机制与形状编码.png,最终版/完整工程/q2_result/Q2_图1_机制与形状编码.png,180406,ce855e8d54ece433f2604b6534cc75426349557d952e35a96edee5bbed47bdfb
q2_result/Q2_图7_特征与判别_补图_A2.png,最终版/完整工程/q2_result/Q2_图7_特征与判别_补图_A2.png,257962,64cd6671967ee6fa25320840562d6680a62426cbdb9bb95b81d034c1c3bc37bd
q2_result/Q2_候选模型.json,最终版/完整工程/q2_result/Q2_候选模型.json,6685,972793cdd70e86fd14fdfc5d997f7311db17e56b721f7f85bed5ab279ef379ee
q2_result/Q2_判别内层选择.json,最终版/完整工程/q2_result/Q2_判别内层选择.json,51236,b56bc23627233fd03fb23a92d374df028b22e84fbcf5a285f494d5f40c2b96bb
q2_result/Q2_结果复核.json,最终版/完整工程/q2_result/Q2_结果复核.json,233,d40b997384ac2b8e9e8940c577d6bdbd1fbf46bc30d8a6671163a3ff3f44fd69
q2_result/Q2_图2_皮层内部响应_补图_A2.png,最终版/完整工程/q2_result/Q2_图2_皮层内部响应_补图_A2.png,454751,7992eb58e63ec0c11bab937f963a37002d8a515fcef01d9907023dea437f510a
q2_result/Q2_跨受试者迁移.csv,最终版/完整工程/q2_result/Q2_跨受试者迁移.csv,3977,86a9b81206eb19bf6e5d800d6241f0d7d9dd5c5ea6d41aa02d2fdaac3900a747
q2_result/q2image/Q2_图2_皮层内部响应_补图_B2.pdf,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_B2.pdf,45326,65c4c3c7e7df278b27160a5c331690f387be7511a9f25ab2c6e1e18d0f1811a8
q2_result/q2image/Q2_图4_左右差异波.png,最终版/完整工程/q2_result/q2image/Q2_图4_左右差异波.png,636199,b7abd140d1ea82bb253358c4ff0fe36dd8eb67d6c05d35fb9a783029f786f99c
q2_result/q2image/Q2_附图_LGN_B2.png,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_B2.png,81537,35460c6343a277cafad4f9dc8c16ce83fb95c10c844cad960ddfaa903119157a
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_A2.png,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_A2.png,439434,704fb3a4490630838f0a99fe768aa9f34814d4290fb387031f30b849f3ef4c48
q2_result/q2image/decoder_v3_erp.png,最终版/完整工程/q2_result/q2image/decoder_v3_erp.png,107496,718d20d000495243d3c9ceb59e812a1b8a9ce88e0f505a20ace9d954a43a4803
q2_result/q2image/Q2_附图_Q1衔接_A1.png,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_A1.png,428157,d67e393a48055c3476f1d06342bf8022900865edc8ed2d74697b5fc7d57b3a36
q2_result/q2image/Q2_图7_特征与判别_补图_B1.png,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_B1.png,209076,9b99f9ccfbcd20ee5818399b2f3dd2253e641d7268568dfad25109246b24aa87
q2_result/q2image/Q2_图5_空间侧化.png,最终版/完整工程/q2_result/q2image/Q2_图5_空间侧化.png,656304,fcd65b2f9d671d26ecfbe8947f6d83e40ec32870030e7aad44d9fc9848497f3f
q2_result/q2image/Q2_附图_LGN_A1.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_A1.pdf,19150,74471ef2178cf4283b929c5bc2c4b639286b2716b4f49b3dc3416009e9ab4e3e
q2_result/q2image/Q2_附图_LGN_B2.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_B2.pdf,19356,a6f603387707286f6d4efeb02b313631ef09fa7b2eb46e9e6a1f0fbd3e331fce
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B2.pdf,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B2.pdf,52705,efb404726b8596befe14d8b9e953a6e3c4bcd0057d814972638d5e1155f54688
q2_result/q2image/Q2_图7_特征与判别_补图_B1.pdf,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_B1.pdf,57698,b0bd1657e75567d7a92f2b41df38624ba4cb185d82a8472dec2696d27ac1a06a
q2_result/q2image/Q2_图7_特征与判别_补图_B2.pdf,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_B2.pdf,57760,7f7ba40c4d1d093de860fd08fe87c8c75c2880a84d5b0b885fa5fb43e674557b
q2_result/q2image/Q2_图2_皮层内部响应_补图_B1.pdf,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_B1.pdf,44954,c553034c68cab358724d05b28234bb8c5b31fcc9abe9460fe38228b8dec36827
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B1.png,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B1.png,489259,08fd6e164c8d0e03d1abec5ea04f8b7532709a078f9a951baeb77f0a92d40d6f
q2_result/q2image/Q2_附图_Q1衔接_A1.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_A1.pdf,55224,560c4869f956ea24aa2f24271c6ddb2716834c349efa09b7f1e648ac10d34b06
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B2.png,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B2.png,435022,dbd497b4da3a0d55de27e2838405a9b6cf3e29d69cecd31a32bb82507f40a02b
q2_result/q2image/Q2_附图_Q1衔接_B2.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_B2.pdf,51485,538731bfad3a58cb556a6a40774576fb5eddd72bdf4c6f35005e8f4caedd45db
q2_result/q2image/Q2_附图_Q1衔接_B2.png,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_B2.png,404340,9fbfd06e7a058645d4a1d0481c8ce1d5285a5090452a08d5b01e70d9c338ab98
q2_result/q2image/Q2_图6_消融与敏感性.png,最终版/完整工程/q2_result/q2image/Q2_图6_消融与敏感性.png,250562,2353eb68ac01f91d68e329b8d58dd6cbb1eaa9392c9cfd85dbdbee7d06068c6b
q2_result/q2image/Q2_附图_Q1衔接_A2.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_A2.pdf,50518,40b71a6b76bf9632af90e8d2e58cea59a16717c68e658bbb487be78c7b3fc944
q2_result/q2image/Q2_附图_LGN_A2.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_A2.pdf,19330,bf474ed659cb17ae4c413b1c82743af1d4fb8659d5a6c091c696e343fafd6d14
q2_result/q2image/plot_all_figures.py,最终版/完整工程/q2_result/q2image/plot_all_figures.py,34814,5a55e471e0e28346a65fb9cc176b4065ba496affd360119f0ec58ab1051982bc
q2_result/q2image/Q2_附图_Q1衔接_B1.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_B1.pdf,53897,783e44906c185065d059fbf128b6457d68078f9137976035f27581e6c338044a
q2_result/q2image/Q2_附图_Q1衔接_B1.png,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_B1.png,412700,c4140fc29e924043c81b332eaa999f1365d5cc0f2be675df5662a3421b5b5ce7
q2_result/q2image/Q2_附图_Q1衔接_A2.png,最终版/完整工程/q2_result/q2image/Q2_附图_Q1衔接_A2.png,387473,999fe0193373e2767869d230c6bbb24d0223d2d7d86ad20a19c338874638fe88
q2_result/q2image/Q2_图1_机制与形状编码.pdf,最终版/完整工程/q2_result/q2image/Q2_图1_机制与形状编码.pdf,62785,fc44c1b6ea105ce16132f34027b0197c49e0c8f4df9947c45d26d935a44b3ece
q2_result/q2image/Q2_图2_皮层内部响应.pdf,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应.pdf,44388,2f3c00c2e97ffee4c687fccd78108b1f23701d0a236e129603aa8b722b26e394
q2_result/q2image/Q2_附图_LGN_A2.png,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_A2.png,81637,9e9bed41dbb3198c966326a92077a3a3afa81a38e122e5dbfb7bb9f178b09916
q2_result/q2image/Q2_图7_特征与判别_补图_B2.png,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_B2.png,207171,dd6b3ccea6e9e98b2f346eb7cfdae465d8e60020d4c6dee4c7b8ed03d822ce90
q2_result/q2image/第二问_Q1数据新模型.png,最终版/完整工程/q2_result/q2image/第二问_Q1数据新模型.png,248994,acec6545d70718831cbe10eb54528620ad49ea2f7332103d063e4c8a5e4284e6
q2_result/q2image/Q2_附图_LGN_B1.png,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_B1.png,75526,ade3b685507d3cbb6e030df9a574705c591af862ceb50551ab21221a7b577e1d
q2_result/q2image/Q2_图5_空间侧化.pdf,最终版/完整工程/q2_result/q2image/Q2_图5_空间侧化.pdf,62178,3efc8be5a4218fcf599a7270e146d6db0d9688254e58a1b8a5cba676e847215d
q2_result/q2image/Q2_图2_皮层内部响应_补图_A2.pdf,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_A2.pdf,45294,b492aa738df41a4913bf8cca718c9645d8a14fb6303d6559b86530e7ab8763d9
q2_result/q2image/Q2_图2_皮层内部响应.png,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应.png,406379,fdce34fa83bd5e16c5d9b6338365d1ee80d2cd162c7972d0f0a69298eb88349b
q2_result/q2image/Q2_图7_特征与判别.png,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别.png,208451,7961260b7918386e092ed832b871d4774667dff241f6dd00ac6540f84a8bfcef
q2_result/q2image/Q2_附图_判别汇总.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_判别汇总.pdf,27995,82c4ac95a0fde6439b93e75eeb2009574c9cfa41a3d33a9923776fa7069b9a1a
q2_result/q2image/Q2_图3_ERP拟合与留出.png,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出.png,451012,3e53f06417d6b884936700d2fbdb82297fc99a0b749ed7241499990b594af3d1
q2_result/q2image/Q2_图2_皮层内部响应_补图_B2.png,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_B2.png,423193,6a20ecf8aee006926df2bc17f0bb96c1756b0fb566ce7123c660933816bf6720
q2_result/q2image/Q2_图3_ERP拟合与留出.pdf,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出.pdf,54851,6ec77c090dd0205ae6c81f3342a99f5f04075d9dcbed6662aebc7e8bc7103ead
q2_result/q2image/Q2_图7_特征与判别_补图_A2.pdf,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_A2.pdf,57911,017d2795c6f52a329d882ef8f2d82ab6d76ac694b30faa1443af47e6c177012f
q2_result/q2image/Q2_附图_LGN_B1.pdf,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_B1.pdf,19191,8d920fdda112e4e560f42e539656b2b16d9bbd57894fa144a32152e842c34b88
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_A2.pdf,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_A2.pdf,52415,0cae93a22c34b7894440f8315523497b12b1f30f31de603264eea0bacffe808a
q2_result/q2image/heldout_comparison.png,最终版/完整工程/q2_result/q2image/heldout_comparison.png,115102,7b1a574247044ef55e4bc8b75fc1d035b77b5d3faef1bdc60089a322f89571cb
q2_result/q2image/Q2_图4_左右差异波.pdf,最终版/完整工程/q2_result/q2image/Q2_图4_左右差异波.pdf,106009,cab4c5c8260513d2d48a7f7452fdc6b256488f4f754fca8b27319351d1dc6557
q2_result/q2image/Q2_图6_消融与敏感性.pdf,最终版/完整工程/q2_result/q2image/Q2_图6_消融与敏感性.pdf,56748,ff87bd092643a56e6d85d5d983b4bbe6123195c11e855813b3f9f54e117661e6
q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B1.pdf,最终版/完整工程/q2_result/q2image/Q2_图3_ERP拟合与留出_补图_B1.pdf,55255,4c958ef3c51b1f5b01562431c32ec337b84fed2367f6865aefae9bf79374b77a
q2_result/q2image/Q2_附图_判别汇总.png,最终版/完整工程/q2_result/q2image/Q2_附图_判别汇总.png,196904,e19fd1ce38c5d655ca1f9f19e535a8dce23f67a9bea937d9978d6fee23777276
q2_result/q2image/Q2_附图_LGN_A1.png,最终版/完整工程/q2_result/q2image/Q2_附图_LGN_A1.png,78598,8f7d8573c5ba57c867ef9a747ec5f85f040ed712a968034cdb8d4ffd0857d92a
q2_result/q2image/Q2_图2_皮层内部响应_补图_B1.png,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_B1.png,397967,06bd7f4603e1fa5eb822ff5ffadb6a831a9e832709fc7380303cac75acb86936
q2_result/q2image/Q2_图7_特征与判别.pdf,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别.pdf,57654,e7293b29252aba5dd2492a0820f716d76af1f88e10ac4f88fb9c4f921fe228f9
q2_result/q2image/Q2_图1_机制与形状编码.png,最终版/完整工程/q2_result/q2image/Q2_图1_机制与形状编码.png,154490,23d0fb82583e2cd00bcb6c817be57bd0f1773a9736054528e7252383795b3482
q2_result/q2image/Q2_图7_特征与判别_补图_A2.png,最终版/完整工程/q2_result/q2image/Q2_图7_特征与判别_补图_A2.png,216619,b151e4107c9bc0ac425b94cdf9409d1cb5a38ea0d352c0e43d674839f0cbdee6
q2_result/q2image/Q2_图2_皮层内部响应_补图_A2.png,最终版/完整工程/q2_result/q2image/Q2_图2_皮层内部响应_补图_A2.png,423355,384c8dceebabcc50dc3867b3c14803bb4384bf52b9d628568cff15a19ab7171e
q2_result/docs/数据审计.md,最终版/完整工程/q2_result/docs/数据审计.md,6644,d0ca0e0ca8d26721499de4741aa046c27496710d436994c57cd96a58c6d60ec1
q2_result/docs/模型方程与输入.md,最终版/完整工程/q2_result/docs/模型方程与输入.md,1914,69ed66ffca3236128b3b34f906ac96e004de845807e4834aedbaccd7e4e86493
q2_result/docs/mechanism_v3_report.md,最终版/完整工程/q2_result/docs/mechanism_v3_report.md,6084,5325461f782ff24f9d36195ceeb937b0c57a763fd8c0eede073a50da2008eb3f
q2_result/docs/第二问V3验收口径.md,最终版/完整工程/q2_result/docs/第二问V3验收口径.md,3075,b59b1b1462d547072700fff055632a1416d7d914c47564b68a91eed796b43f3d
q2_result/docs/第二问V3完整复核与可提交结论.md,最终版/完整工程/q2_result/docs/第二问V3完整复核与可提交结论.md,10843,d5c09a075162628ca7690eaa013f400c494cdc03440f6336c6804c3b1f766ac2
q2_result/docs/decoder_v3_erp_results.md,最终版/完整工程/q2_result/docs/decoder_v3_erp_results.md,5230,e87144e52824f4f2ab8091083784e46da61870649dd2f04ec21602bc9f983db9
q2_result/q1_model/置换分布.csv,最终版/完整工程/q2_result/q1_model/置换分布.csv,4519,43f9634d601bd124e1bdf574e86a63859b83556bd0159c733aacecb19a5c2739
q2_result/q1_model/逐试次留出预测.csv,最终版/完整工程/q2_result/q1_model/逐试次留出预测.csv,28733,5e60812ba0c90d2b4f9e7c6a3f9e8e15cc4bc5b930cf2dd344e9b3e820399a25
q2_result/q1_model/第二问_Q1数据新模型.png,最终版/完整工程/q2_result/q1_model/第二问_Q1数据新模型.png,248994,acec6545d70718831cbe10eb54528620ad49ea2f7332103d063e4c8a5e4284e6
q2_result/q1_model/运行清单.json,最终版/完整工程/q2_result/q1_model/运行清单.json,1419,400612cf42a22c53593e46b4de86f53440840903e9e1899c6ffdd9ab7dee17a3
q2_result/q1_model/机制拟合与留出检验.csv,最终版/完整工程/q2_result/q1_model/机制拟合与留出检验.csv,235,26aa8798ca66ba8db39bee716be717e2f37631771606f92dd6b3563afa04f6b7
q2_result/q1_model/24维头皮空间协方差特征.csv,最终版/完整工程/q2_result/q1_model/24维头皮空间协方差特征.csv,348874,d928751b0276ffa707c8976534b18435bf1169179a8aa881d571d37c8fc2c0ca
q2_result/q1_model/机制波形.npz,最终版/完整工程/q2_result/q1_model/机制波形.npz,53419,e7e4dc5d8ebe57e0f929e22a84f5cb12df14cf4677d2a5f6857f2542f311d817
q2_result/q1_model/判别指标.csv,最终版/完整工程/q2_result/q1_model/判别指标.csv,924,91494b42375b6e1ae78365be27c2432a464b47183685bc1fbbbe6f135bafa782
q2_result/results/mechanism/A2_heldout_waveforms.npz,最终版/完整工程/q2_result/results/mechanism/A2_heldout_waveforms.npz,193572,ae74c1a8a41648abbab3aa9fd92aab3219a448ddaed32f6ee168d97d2f0b1139
q2_result/results/mechanism/prestim_folds.csv,最终版/完整工程/q2_result/results/mechanism/prestim_folds.csv,1619,d98d333fc58b364538d407eec9513c4b1beb75f6cb5499f188c9b6c30f8698fa
q2_result/results/mechanism/A1_heldout_waveforms.npz,最终版/完整工程/q2_result/results/mechanism/A1_heldout_waveforms.npz,194379,0b8830172d956c57bf5a024158e67fc2d56dd748a5aed0579a13c7548c98f49d
q2_result/results/mechanism/fixed_bases.npz,最终版/完整工程/q2_result/results/mechanism/fixed_bases.npz,19851,850b40e99f55fcc7565909dd0e573f7a3d246db5d11fb0eed16ed2c6a370b882
q2_result/results/mechanism/prestim_inner_choices.json,最终版/完整工程/q2_result/results/mechanism/prestim_inner_choices.json,28501,b8e628e33761e31f609c3c3417df3a6782b31223feaaa9444fc726f8996f5294
q2_result/results/mechanism/fold_resampling_ranges.csv,最终版/完整工程/q2_result/results/mechanism/fold_resampling_ranges.csv,1053,98239f4c2c83f1c99aee3adf3415fa151286eb9d38f1e0c40aa2125a4be5663d
q2_result/results/mechanism/pooled_summary.csv,最终版/完整工程/q2_result/results/mechanism/pooled_summary.csv,364,66174fed0d8a7f625daa5ba72da0d4a5867365c559175f2dfdc08f30f295ef7d
q2_result/results/mechanism/inner_choices.json,最终版/完整工程/q2_result/results/mechanism/inner_choices.json,87123,17d011107616399911095fc72827d2477a614beaa884705a0c76271d881e3072
q2_result/results/mechanism/heldout_folds.csv,最终版/完整工程/q2_result/results/mechanism/heldout_folds.csv,4073,ce8760a0d4f7c6f9a393cab2c15c6c43992ab18c7557842d3bc26defb3d64f99
q2_result/results/mechanism/heldout_summary.csv,最终版/完整工程/q2_result/results/mechanism/heldout_summary.csv,1135,8d3fa1712dd9e693bf7f3c447976ae65a31059ebcadafa30beebace3672c0308
q2_result/results/mechanism/B1_heldout_waveforms.npz,最终版/完整工程/q2_result/results/mechanism/B1_heldout_waveforms.npz,193606,94b7d81e70ef136bf9639606bb3548701ef0caaf38cee1ebf0b6824577370bbb
q2_result/results/mechanism/B2_heldout_waveforms.npz,最终版/完整工程/q2_result/results/mechanism/B2_heldout_waveforms.npz,193231,83e0395a178b16dca1cb8a833c7096fe265cc54911f19a9b7ab8a6536b436464
q2_result/results/mechanism/heldout_comparison.png,最终版/完整工程/q2_result/results/mechanism/heldout_comparison.png,115102,7b1a574247044ef55e4bc8b75fc1d035b77b5d3faef1bdc60089a322f89571cb
q2_result/results/mechanism/manifest.json,最终版/完整工程/q2_result/results/mechanism/manifest.json,1849,95057881c0e9561b61d935afa596e41b4d6b3d210349cda5568534b3b3de9968
q2_result/results/mechanism/prestim_summary.csv,最终版/完整工程/q2_result/results/mechanism/prestim_summary.csv,460,eeacdf837e625e607bd9b719e05d0ccec9978b307531f96fb3499290b0c12e5b
q2_result/results/decoder/decoder_v3_erp.png,最终版/完整工程/q2_result/results/decoder/decoder_v3_erp.png,107496,718d20d000495243d3c9ceb59e812a1b8a9ce88e0f505a20ace9d954a43a4803
q2_result/results/decoder/oof_features.csv,最终版/完整工程/q2_result/results/decoder/oof_features.csv,297443,f49380f4620ace557181611368d5032839d29dd931d38841d7ca44d8f89b738b
q2_result/results/decoder/permutation_null.csv,最终版/完整工程/q2_result/results/decoder/permutation_null.csv,2777973,109909724064c73bb6563fc99ad8a7ec2ce0fbc534ac50e3d67150beb920cb33
q2_result/results/decoder/oof_predictions.csv,最终版/完整工程/q2_result/results/decoder/oof_predictions.csv,21170,057315325e375a1377877d4aea4b502dbe6701fd39922fb95bba1a9ab81a84a6
q2_result/results/decoder/incremental_audit.json,最终版/完整工程/q2_result/results/decoder/incremental_audit.json,615,5181a0d6fd2723ffe5f1088132c30e04ec365e60fa474176a3b74a5965190336
q2_result/results/decoder/manifest.json,最终版/完整工程/q2_result/results/decoder/manifest.json,1437,e5e89c21aad4cb73fc338bff9f9956d00d6daf36331c4a1527012969503957ce
q2_result/results/decoder/metrics.csv,最终版/完整工程/q2_result/results/decoder/metrics.csv,2940,497981a694a4a1e40601ff88a1692a4f88852f5b88d95fd31ecafee9c2c23bb8
q2_result/results/mechanism_incremental/incremental_summary.csv,最终版/完整工程/q2_result/results/mechanism_incremental/incremental_summary.csv,848,4e3f316489cfdae7c7b98f93243c8b6413ac39aab34e17d4f32f9bcef38cdf59
q2_result/results/mechanism_incremental/inner_choices.json,最终版/完整工程/q2_result/results/mechanism_incremental/inner_choices.json,58256,1cbb18445bcbbab02e5a9dc5c0043a6c1c70154962d735ac5611c882199fc3a6
q2_result/results/mechanism_incremental/combined_summary.csv,最终版/完整工程/q2_result/results/mechanism_incremental/combined_summary.csv,810,feac916c4ed4a52c5d0893720310c12721e90e4339d6c0ce5365f1c9f0094576
q2_result/results/mechanism_incremental/manifest.json,最终版/完整工程/q2_result/results/mechanism_incremental/manifest.json,235,c578bc7d8ad026ba60b3d0c9db53db03f3dfd487230b36104ebf1c605b9ef14a
q2_result/results/mechanism_incremental/combined_folds.csv,最终版/完整工程/q2_result/results/mechanism_incremental/combined_folds.csv,2915,3e4ba974af11533ed200b9aa79b35e881302368164c8be09f631a9d00a4d157e
q2_result/results/audit/trial_events.csv,最终版/完整工程/q2_result/results/audit/trial_events.csv,23927,37f3fd1f8e212f5bb77d47d24baaf4f4195372f9f7d0e5f61bd1c80b46d624cc
q2_result/results/audit/sequence_controls.csv,最终版/完整工程/q2_result/results/audit/sequence_controls.csv,3710,9d2d20a107f684fe10ddbde2143cdfb02363bf1428d7e2d1b5c6ef8528eaf462
q2_result/results/audit/event_summary.csv,最终版/完整工程/q2_result/results/audit/event_summary.csv,548,529d529c46224af880e3a9340fced8a5682a68f9ac49711503da782061721774
q2_result/docs/figures/image8.jpeg,最终版/完整工程/q2_result/docs/figures/image8.jpeg,77691,d485202bad9f71599828c608914c93aa4765abbe69b096a5481c96016c247094
q3/behavior.py,最终版/完整工程/q3/behavior.py,10081,0964d82b052c15d2f418c612195f6206c6653d0969d57e3d1602340956b50f4d
q3/reporting.py,最终版/完整工程/q3/reporting.py,36022,8e5c5e417d33fb92e5aa1f00ef37138cb717da503b3dbd5cf6732e0e1a2ee314
q3/validation.py,最终版/完整工程/q3/validation.py,7455,a26c7add2445a886f09af330ed3ff3874c98d796728fe32b2bcd08d14c4e8606
q3/model.py,最终版/完整工程/q3/model.py,6611,f2e46d0e7b1823af1416d7ca30af4cfa00b7bf378b283cb1294d69dbfbca1e3d
q3/fit.py,最终版/完整工程/q3/fit.py,9529,82b93f7ef65061926b28e81df2603bd1878ac35e847beee0f7468dd5f04b72e3
q3/__init__.py,最终版/完整工程/q3/__init__.py,79,784abaca84ce382ec4f4797c9b97fac28148524d240a175dbf058d9cc25f49a4
q3/main.py,最终版/完整工程/q3/main.py,8791,8b43a50083b96c35e7f09ce1ed39adce8507b6bc5213642b2e06d6253cd6f482
q3/requirements.txt,最终版/完整工程/q3/requirements.txt,83,b8c8f4a9991af24ff5023c558e7dc51f8242e0f19c018dd3087291e8bd364836
q3/README.md,最终版/完整工程/q3/README.md,4681,29741ed3149cad1bdcd70d80dadc847190f0b9cdf139d0fabd494406b44f4bc9
q3/data.py,最终版/完整工程/q3/data.py,9867,6cd078d2d9307b1b46ac3f48babebfb74094fc6c17aba7a7d3e1e6d25f8e4a02
q3/audit_results.py,最终版/完整工程/q3/audit_results.py,6603,87df2bb88d585738364e521b8301cb55987d959ae0886cbb1aa47a3aaab9b0cc
q3/tests/test_q3.py,最终版/完整工程/q3/tests/test_q3.py,7133,4c6169e560da530deba572fec8f19805f9148ff5c827dbd948b562fe71349c72
q3/tests/test_q3_v2.py,最终版/完整工程/q3/tests/test_q3_v2.py,3213,f14eb25f07676555dc56f8dfe54514135e272b40eb9936e8c2c79d65d55d0e08
q3/v2/run.py,最终版/完整工程/q3/v2/run.py,7874,19b5a780d89000d718242e72b57fc9760a97d049c3e58814248b0fecd293cba6
q3/v2/recovery.py,最终版/完整工程/q3/v2/recovery.py,2302,fdb85827883fd1a62fcd5ba8f6b5ea8f2dc500d6065b61be4221da1ba9be3591
q3/v2/behavior.py,最终版/完整工程/q3/v2/behavior.py,8371,cd1e20bac7a7872a05115d0375c63214532c84488516c1389fe4546dfbab53d5
q3/v2/model.py,最终版/完整工程/q3/v2/model.py,4868,02deb023d93bebfcc97f03063582e1ac043fbb3e9a95f9578fb903e1407d1781
q3/v2/fit.py,最终版/完整工程/q3/v2/fit.py,7134,fe76b6bf4b96f878009db4c2fcaa721e75512d72144458de5a30c445ee7f66d6
q3/v2/__init__.py,最终版/完整工程/q3/v2/__init__.py,73,cff796b7b4bb6768406ad60942fe0b928e121860049d817a25a3af31b84f08e3
q3/v2/report.py,最终版/完整工程/q3/v2/report.py,18626,355a8ad96d76d4b6510cbc2dfe624ba38d804ad4c643de59b2dc2a89f375ed29
q3/v2/README.md,最终版/完整工程/q3/v2/README.md,2296,d400c6cfc8455804ad8309208eeb74a2f3bcc1521ae7a28566eddab863baec75
q3/v2/data.py,最终版/完整工程/q3/v2/data.py,1807,012386c3df1248b4d2965747395a10e3ebef84163ee4468ec6954dea17f58407
q3/v2/audit.py,最终版/完整工程/q3/v2/audit.py,6095,05c30dae8a86bc56f9fe1086f25f585c33a59e8f7198b3fcf7f08ce88f7fa4b1
q3_result/behavior_audit.csv,最终版/完整工程/q3_result/behavior_audit.csv,62453,8dfc528b51607f6dc32a2e44e57cc25e2e4abac017b98d7be07da293dc00da1f
q3_result/B1_summary.csv,最终版/完整工程/q3_result/B1_summary.csv,3349,68c4941b017bdb1a1ce139a2fc8db22dcbb8ed984808f207d8242a9224730795
q3_result/A2_summary.csv,最终版/完整工程/q3_result/A2_summary.csv,3312,f3d4db0c5d4f4209095372d4ad4bb04b9b77c04380cd79381dba8038320f88bf
