dataset,fold,seed,level,version,F3_F4_RMSE,positive_AUC_error,latency_error_sum,latency_count,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
A2,4,2027,0.5,new,69.60178414658854,3762.4874907146495,164.0625,3,65.8512638785067,0.36447931482485957,80.9686515617296,15.034225569377092,54.6875,3,0.6717682317625586
A2,4,2027,1.0,new,135.23581635359415,9514.003033752497,167.96875,3,123.28643201431845,0.682376489397145,148.54248869343323,37.9833426141966,55.989583333333336,3,1.3036929612715051
A2,4,2027,2.0,new,266.6046046443602,20885.803584209196,199.21875,3,240.08070844706796,1.3288196302336261,280.24609582410494,83.45398975958877,66.40625,3,2.566293305021044
A2,4,2039,0.0,new,1.100180545763287,401.7355857607836,0.0,3,15.986293853505654,0.08848233256486338,11.582330029136534,1.5838798262688591,0.0,3,0.12930237354919882
A2,4,2039,0.5,new,54.925592121862756,2677.5488416681333,167.96875,3,65.83717217487593,0.36440131883538956,52.20448285053997,10.729685467698408,55.989583333333336,3,0.5682618780252044
A2,4,2039,1.0,new,107.36233283073551,4903.830730756811,347.65625,3,123.31907803589631,0.6825571814427587,95.58945107969791,19.662203729621805,115.88541666666667,3,1.0559236730212234
A2,4,2039,2.0,new,213.4357944908943,9855.014335302032,398.4375,3,240.4360703925159,1.330786518502174,179.587674349821,39.50919876345192,132.8125,3,2.0464642316974526
A2,4,2053,0.0,new,1.100180545763287,401.7355857607836,0.0,3,15.986293853505654,0.08848233256486338,11.582330029136534,1.5838798262688591,0.0,3,0.12930237354919882
A2,4,2053,0.5,new,42.88910363597511,1882.2411726772107,230.46875,3,58.94921406875727,0.3262772479642171,43.83890057304928,7.527171725301277,76.82291666666667,3,0.48926097800436286
A2,4,2053,1.0,new,82.92572912299786,3770.8954693989385,375.0,3,111.9437979719426,0.6195962898902433,91.68564479011943,15.078308544943928,125.0,3,0.9567878752231322
A2,4,2053,2.0,new,160.84957745345355,7228.703902442435,386.71875,3,218.30536605741142,1.2082955672649698,187.61024558448267,28.866443527105343,128.90625,3,1.8872688444226946
A2,5,2027,0.0,old,3.1039181920590266,1275.3694030617905,31.25,5,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
A2,5,2027,0.0,input,8.612618517849997e-15,4.736951571734001e-15,0.0,5,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
A2,5,2027,0.5,old,46.4504354769501,4817.371979323608,246.09375,4,57.64107048568561,0.3457675145318827,45.59567267199757,19.180810358557647,61.5234375,4,0.5975819275656132
A2,5,2027,0.5,input,49.71178394816615,4201.895127767545,226.5625,4,59.080049258235505,0.3543994172612443,44.302023907097734,16.691979583753987,56.640625,4,0.5874041919413309
A2,5,2027,1.0,old,86.63677202747004,8075.7990313698165,707.03125,4,105.89520852022652,0.635226284702104,81.51660058369421,32.10357991874393,176.7578125,4,1.0722978208872662
A2,5,2027,1.0,input,98.11876870810491,7687.026973518453,707.03125,4,117.07649598211864,0.7022987027260725,85.39525264290985,30.515852734106772,176.7578125,4,1.1414793506559235
A2,5,2027,2.0,old,169.29711540306332,12388.594755650754,730.46875,4,202.81340320005617,1.2166027755444087,149.83473403767056,49.19302792232994,182.6171875,4,1.9610952428908295
A2,5,2027,2.0,input,194.9610960641322,12915.52239536149,726.5625,4,232.2200153156793,1.3930021917306017,167.111811155195,51.23593994524964,181.640625,4,2.201568740076967
A2,5,2039,0.0,old,3.1039181920590266,1275.3694030617905,31.25,5,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
A2,5,2039,0.0,input,8.612618517849997e-15,4.736951571734001e-15,0.0,5,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
A2,5,2039,0.5,old,18.361723914745873,1350.6440631004455,156.25,4,59.361063101126746,0.3560851156215773,18.0205395440665,5.327544935130175,39.0625,4,0.44209237595422
A2,5,2039,0.5,input,17.503510302453055,1532.260545874006,156.25,4,55.3892054201745,0.33225940685445304,23.8532592689762,6.230878400284486,39.0625,4,0.4411795981412393
A2,5,2039,1.0,old,34.28609505058845,2214.1226187466173,0.0,3,104.77644207426913,0.6285152175740842,36.6902224077182,9.020616365695176,0.0,3,0.7926721203753813
A2,5,2039,1.0,input,35.58072262336156,2595.652010097206,0.0,3,110.34665797961496,0.6619288875973653,47.54806740681063,10.563847678032094,0.0,3,0.8679091686627336
A2,5,2039,2.0,old,65.48963059366346,3838.9002505859044,0.0,3,197.08062771163085,1.1822139705603933,76.94017499545978,15.660881966226,0.0,3,1.506925684153591
A2,5,2039,2.0,input,71.88934426888773,4526.193497392636,0.0,3,220.52061633980566,1.322821813897243,95.82002296426164,18.461100063343526,0.0,3,1.720957623701401
A2,5,2053,0.0,old,3.1039181920590266,1275.3694030617905,31.25,5,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
A2,5,2053,0.0,input,8.612618517849997e-15,4.736951571734001e-15,0.0,5,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
A2,5,2053,0.5,old,48.48584128897066,3078.025401357127,230.46875,5,49.037360373261926,0.29415703200164695,45.032512910680445,12.258992804687452,46.09375,5,0.5027609215989524
A2,5,2053,0.5,input,49.376241226028306,3163.8774167138363,230.46875,5,56.43182554527005,0.3385137002986516,42.13421992140406,12.690017215525414,46.09375,5,0.5410102511626653
A2,5,2053,1.0,old,89.18746668301424,5906.231606204651,230.46875,5,94.01016365220559,0.5639322856578629,79.20383322005414,23.63081708463859,46.09375,5,0.943242124674308
A2,5,2053,1.0,input,98.38486063085274,6831.560394425175,230.46875,5,112.40168668785651,0.6742562465924903,84.05808626896251,27.33119228691068,46.09375,5,1.090322707657898
A2,5,2053,2.0,old,171.95300122824415,12069.040282581831,480.46875,5,188.09258235361744,1.128298002696613,148.63732819711169,48.251478778475025,96.09375,5,1.86355106620336
A2,5,2053,2.0,input,196.11976464633037,14202.974505217322,480.46875,5,224.88477433985005,1.3490007875350507,167.92398388563848,56.779366108674935,96.09375,5,2.193256266402188
A2,5,2027,0.0,new,3.8193102064440856,1508.9286126509367,0.0,5,21.38765345728902,0.1282966418785116,13.560698545843488,6.031380578248207,0.0,5,0.20514948222596946
A2,5,2027,0.5,new,46.53823813780401,4892.786164456092,246.09375,4,57.71631946334782,0.34621890538493405,46.098850651000966,19.469993688724063,61.5234375,4,0.6012772120404133
A2,5,2027,1.0,new,87.1298749184733,8174.4715222423865,707.03125,4,106.0807365101736,0.6363391986611885,82.46714018838767,32.49537643697935,176.7578125,4,1.0786119457897951
A2,5,2027,2.0,new,169.84139726927168,12455.938890162195,730.46875,4,203.06029672699827,1.2180837987184314,150.83689552451872,49.462368846739274,182.6171875,4,1.9671977413945725
A2,5,2039,0.0,new,3.8193102064440856,1508.9286126509367,0.0,5,21.38765345728902,0.1282966418785116,13.560698545843488,6.031380578248207,0.0,5,0.20514948222596946
A2,5,2039,0.5,new,18.943922255622578,1511.1812653651202,156.25,4,58.9617854582538,0.3536899963598937,18.49402151443246,5.957774694908046,39.0625,4,0.4448978943130923
A2,5,2039,1.0,new,34.75118509983931,2208.155673869345,0.0,3,104.8932921443143,0.6292161580311569,36.44992949177186,8.998700942841388,0.0,3,0.7925208840246782
A2,5,2039,2.0,new,65.8187081514948,3811.1310037002418,0.0,3,196.84184371609962,1.1807815934732029,75.91382578514713,15.551850952252275,0.0,3,1.501760925126898
A2,5,2053,0.0,new,3.8193102064440856,1508.9286126509367,0.0,5,21.38765345728902,0.1282966418785116,13.560698545843488,6.031380578248207,0.0,5,0.20514948222596946
A2,5,2053,0.5,new,48.51203246940166,3151.6792640368258,230.46875,5,49.25349876367665,0.2954535664590905,46.4312186371391,12.5476226737967,46.09375,5,0.5099839999405169
A2,5,2053,1.0,new,89.08513322914128,5976.995404915532,230.46875,5,94.20647140646966,0.5651098634457715,80.59421251363844,23.749795452506515,46.09375,5,0.9493035959858506
A2,5,2053,2.0,new,172.0117318214314,12087.577896309494,480.46875,5,188.195397888824,1.128914755157386,149.3719899995851,48.327013604293505,96.09375,5,1.8668244067605195
B1,1,2027,0.0,old,5.367825302718646,269.8430324152419,42.96875,5,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
B1,1,2027,0.0,input,6.502183740808867e-15,8.929153712718593e-13,0.0,5,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
B1,1,2027,0.5,old,27.754223399430547,2035.2569550900644,222.65625,5,36.10960753479536,0.3174375117067608,19.921360305104155,8.09631659724767,44.53125,5,0.4761755459440522
B1,1,2027,0.5,input,34.69673590912884,2406.3030319660043,242.1875,5,38.48605550251818,0.3383287309992331,23.535465342422594,9.584418173813216,48.4375,5,0.5260342779869901
B1,1,2027,1.0,old,56.33883982947203,4265.066444494653,363.28125,5,67.52515974523807,0.5936098493032648,38.68213749021564,16.978845442236427,72.65625,5,0.9128961548640205
B1,1,2027,1.0,input,69.35818463476873,4911.679259752963,359.375,5,76.92719829639641,0.6762626369242548,46.56720618263091,19.57025666506325,71.875,5,1.0529884873779614
B1,1,2027,2.0,old,115.28986873709395,8759.233571057279,367.1875,5,132.4622916713803,1.164468492841415,79.16664327235085,34.889744354172464,73.4375,5,1.8191569918612207
B1,1,2027,2.0,input,139.22424390106355,10294.718141029682,367.1875,5,154.0900351411224,1.3545967589614911,94.53440851809815,41.022904828175314,73.4375,5,2.1307501001452867
B1,1,2039,0.0,old,5.367825302718646,269.8430324152419,42.96875,5,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
B1,1,2039,0.0,input,6.502183740808867e-15,8.929153712718593e-13,0.0,5,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
B1,1,2039,0.5,old,24.546526804752904,1996.5034446540412,300.78125,4,40.02651103711126,0.35187078822942974,29.314635980632467,8.01968563603568,75.1953125,4,0.551223040872381
B1,1,2039,0.5,input,31.523728977269347,2346.463133238614,304.6875,4,43.502735894410336,0.3824300837789836,36.31438246647324,9.433754688734941,76.171875,4,0.6249805244246434
B1,1,2039,1.0,old,52.41027826964294,3586.230803218585,300.78125,3,76.14057198491201,0.6693474496373241,59.23165637845085,14.435300407462059,100.26041666666667,3,1.0565984225572727
B1,1,2039,1.0,input,64.0821183411969,4174.541507576588,300.78125,3,86.97074934172393,0.7645549244949917,72.02683550285758,16.808755658802976,100.26041666666667,3,1.2289116548784371
B1,1,2039,2.0,old,107.33711746072221,6652.766854568002,300.78125,3,149.605612102983,1.3151744503890224,119.78492451762429,26.827890710505017,100.26041666666667,3,2.0775281545766315
B1,1,2039,2.0,input,129.09669121704485,7816.371980437565,300.78125,3,173.98699290999093,1.529509786155098,143.31608334261387,31.514756139257912,100.26041666666667,3,2.436495999761865
B1,1,2053,0.0,old,5.367825302718646,269.8430324152419,42.96875,5,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
B1,1,2053,0.0,input,6.502183740808867e-15,8.929153712718593e-13,0.0,5,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
B1,1,2053,0.5,old,26.661758301066477,1253.9771894501457,39.0625,3,39.91588535579399,0.35089828413964197,28.980107810239918,4.984694533294162,13.020833333333334,3,0.5220996930568751
B1,1,2053,0.5,input,32.75719565751744,1460.747445790721,39.0625,3,42.10871186456341,0.3701752976014371,36.68978294637333,5.815577602994075,13.020833333333334,3,0.5825686108718916
B1,1,2053,1.0,old,53.65777718434581,1930.1694221070845,42.96875,3,75.21249346749447,0.6611887640311833,61.10513915943707,7.672948664928724,14.322916666666666,3,0.9972271267741082
B1,1,2053,1.0,input,64.64849816776577,2298.2905240705245,39.0625,3,84.4501983429644,0.7423969036301784,74.09816728691996,9.145808153597633,13.020833333333334,3,1.1484935772506475
B1,1,2053,2.0,old,108.56084134231453,3347.5681743376995,39.0625,3,147.01616699927,1.2924107853552267,123.7499880275334,13.308493792496327,13.020833333333334,3,1.9533445622637213
B1,1,2053,2.0,input,129.78287239860353,4009.3474980504247,39.0625,3,169.49437777756432,1.4900154613464047,148.51075839427241,15.94990363991428,13.020833333333334,3,2.2830049863365485
B1,1,2027,0.0,new,5.2987878244379125,283.07640807891295,42.96875,5,13.061819219390205,0.11482571189319546,4.638459895448568,1.135474450078539,8.59375,5,0.14519582230395509
B1,1,2027,0.5,new,28.21780717967746,2022.3502805920318,222.65625,5,36.272731047554274,0.31887152125508283,20.224471496212704,8.043856892356345,44.53125,5,0.47848070184648783
B1,1,2027,1.0,new,56.52566210959622,4270.813764546027,359.375,5,67.56306207811619,0.5939430465617815,38.87254198526694,17.00126042041369,71.875,5,0.9142633184824598
B1,1,2027,2.0,new,115.54973049341775,8738.160729377858,371.09375,5,132.50474552699774,1.1648417022781714,79.36641604069905,34.806472918439,74.21875,5,1.819676262367321
B1,1,2039,0.0,new,5.2987878244379125,283.07640807891295,42.96875,5,13.061819219390205,0.11482571189319546,4.638459895448568,1.135474450078539,8.59375,5,0.14519582230395509
B1,1,2039,0.5,new,24.43323649145694,2005.6405075587934,300.78125,4,40.04573294111296,0.3520397668972451,29.52215234187247,8.057957280769527,75.1953125,4,0.5526405956789713
B1,1,2039,1.0,new,52.38041673025635,3600.5425431078825,300.78125,3,76.23614246231028,0.6701876042833889,59.54395601247637,14.49347429581035,100.26041666666667,3,1.0593226847407573
B1,1,2039,2.0,new,107.33340490630654,6668.059699871531,300.78125,3,149.68524324326646,1.3158744832265876,120.055482087566,26.893809063666254,100.26041666666667,3,2.079996900043644
B1,1,2053,0.0,new,5.2987878244379125,283.07640807891295,42.96875,5,13.061819219390205,0.11482571189319546,4.638459895448568,1.135474450078539,8.59375,5,0.14519582230395509
B1,1,2053,0.5,new,26.49776850540061,1255.2946084869734,35.15625,3,39.91443212841057,0.35088550890014114,29.026089623230636,4.990096825560257,11.71875,3,0.5223365208172281
B1,1,2053,1.0,new,53.17102532862758,1918.3695739129773,39.0625,3,75.09024290446257,0.6601140662656039,61.01983139717353,7.627632825364286,13.020833333333334,3,0.9953790921835179
B1,1,2053,2.0,new,108.05517768088008,3348.0961792782855,42.96875,3,146.82698607667123,1.2907477065949748,123.62782747662666,13.310856261796795,14.322916666666666,3,1.9511652986000445
B1,2,2027,0.0,old,7.973788253396509,247.9504438897603,0.0,3,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
B1,2,2027,0.0,input,1.2593788908628298e-14,1.3831898589463283e-12,0.0,3,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
B1,2,2027,0.5,old,29.729649962324252,1271.613045453252,3.90625,3,36.07370594866716,0.27690038089645747,24.766187972905257,5.096563532974629,1.3020833333333333,3,0.41107356044048665
B1,2,2027,0.5,input,27.288933387508166,1068.7938112202485,3.90625,3,36.788578287193275,0.2823877135013166,22.03040705331563,4.285690463850346,1.3020833333333333,3,0.3998367879062868
B1,2,2027,1.0,old,53.960959345481264,2549.7547969848524,27.34375,3,68.40990297393016,0.5251117868933798,44.87473271882078,10.242087912822248,9.114583333333334,3,0.775958022329967
B1,2,2027,1.0,input,53.33498936307549,2356.8716591214334,27.34375,3,73.8044630457704,0.5665202227437744,43.530331666885814,9.4781123064335,9.114583333333334,3,0.8063424253668289
B1,2,2027,2.0,old,102.35494417615432,5490.738528092265,35.15625,3,133.4431469511417,1.0243044690604712,84.06556149844488,22.07476858289988,11.71875,3,1.5163915546973985
B1,2,2027,2.0,input,105.36693162914864,5683.02314874855,35.15625,3,148.4584053960699,1.1395610159917962,86.05644594865521,22.988622486498382,11.71875,3,1.6463037853567686
B1,2,2039,0.0,old,7.973788253396509,247.9504438897603,0.0,3,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
B1,2,2039,0.0,input,1.2593788908628298e-14,1.3831898589463283e-12,0.0,3,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
B1,2,2039,0.5,old,17.83145644570653,490.7472760650685,144.53125,3,37.55931477758009,0.2883038571895365,11.878193501594039,1.9711132362677795,48.177083333333336,3,0.3490223251369676
B1,2,2039,0.5,input,13.520218409542359,305.04533432564045,144.53125,3,38.25187965192716,0.29361995855641854,9.36977550340247,1.2317490414617238,48.177083333333336,3,0.33903583526130004
B1,2,2039,1.0,old,30.322410220386182,834.3180789142974,378.90625,3,70.32118923727477,0.5397827468184674,20.093328903299014,3.3646609376072774,126.30208333333333,3,0.6427275652381769
B1,2,2039,1.0,input,26.907090980236426,642.2760180353104,378.90625,3,76.45830533093368,0.5868910141630572,18.141815836326323,2.6025964560859545,126.30208333333333,3,0.6764963852393125
B1,2,2039,2.0,old,55.11936457305247,1642.3831257827812,378.90625,3,136.74665550021186,1.049662073761078,36.606636891300234,6.63363776152769,126.30208333333333,3,1.241077191520027
B1,2,2039,2.0,input,54.46868722069516,1563.4768532569367,378.90625,3,153.54503794074867,1.178605811974392,35.97747674420006,6.323641584559241,126.30208333333333,3,1.365226706430818
B1,2,2053,0.0,old,7.973788253396509,247.9504438897603,0.0,3,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
B1,2,2053,0.0,input,1.2593788908628298e-14,1.3831898589463283e-12,0.0,3,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
B1,2,2053,0.5,old,20.70855065490087,1589.9345420570614,183.59375,3,36.770929219691006,0.28225223993725307,19.97381767152868,6.332025084187523,61.197916666666664,3,0.40751574972715154
B1,2,2053,0.5,input,12.670203420889113,1429.3014300995426,105.46875,3,36.60031506148527,0.2809426122139267,19.120148510733767,5.695822564367557,35.15625,3,0.39804629006484626
B1,2,2053,1.0,old,30.59765796966553,2720.3549908975588,183.59375,3,66.53857041642067,0.510747510079246,33.94615746192628,10.847958306666584,61.197916666666664,3,0.7243007214852605
B1,2,2053,1.0,input,23.572515683896654,2723.47014932816,183.59375,3,69.92257696337136,0.5367230143188201,35.07808904970467,10.860066710122235,61.197916666666664,3,0.7547135010538231
B1,2,2053,2.0,old,47.9564714271253,5344.873959703965,187.5,3,125.62766042549583,0.9643130947635804,60.75212749698983,21.321245750453485,62.5,3,1.3611396562472022
B1,2,2053,2.0,input,43.5705021734018,6012.25228022807,191.40625,3,136.61515193593792,1.0486526574541284,67.42427009034922,23.98639178593587,63.802083333333336,3,1.4915443326103723
B1,2,2027,0.0,new,6.9219463418951825,209.20385276597594,0.0,3,9.763625002291846,0.07494521039540372,4.068626317954075,0.8336335527003417,0.0,3,0.09695945916663512
B1,2,2027,0.5,new,29.791705744272136,1341.0185146168467,3.90625,3,36.10451792567449,0.2771368924481578,24.957648990043417,5.374314277717385,1.3020833333333333,3,0.41417689974331684
B1,2,2027,1.0,new,54.03808352012948,2590.831824017901,27.34375,3,68.34870545881378,0.5246420371185784,45.008412136141025,10.40361122236606,9.114583333333334,3,0.777241178309105
B1,2,2027,2.0,new,102.50663291086812,5538.755173260984,35.15625,3,133.58189567631467,1.0253694989441202,84.55966981085403,22.359374281608684,11.71875,3,1.5215375852007884
B1,2,2039,0.0,new,6.9219463418951825,209.20385276597594,0.0,3,9.763625002291846,0.07494521039540372,4.068626317954075,0.8336335527003417,0.0,3,0.09695945916663512
B1,2,2039,0.5,new,17.492410295167996,537.748157464453,144.53125,3,38.01838102826863,0.29182763209232165,11.341404196230684,2.1582860129962134,48.177083333333336,3,0.3519226440405111
B1,2,2039,1.0,new,29.259387677302303,889.0728546773759,378.90625,3,70.65386875301427,0.5423363819996102,18.90986551301632,3.5854911225811303,126.30208333333333,3,0.6424341746774511
B1,2,2039,2.0,new,55.198129162903015,1681.74285955948,382.8125,3,136.85105187122184,1.0504634162940023,36.180490077574284,6.7936320211683245,127.60416666666667,3,1.2414711005581935
B1,2,2053,0.0,new,6.9219463418951825,209.20385276597594,0.0,3,9.763625002291846,0.07494521039540372,4.068626317954075,0.8336335527003417,0.0,3,0.09695945916663512
B1,2,2053,0.5,new,19.808214824108582,1618.1314711529164,35.15625,3,36.618575330118034,0.28108277733438536,19.896042091214987,6.4480310537817855,11.71875,3,0.4069382433067356
B1,2,2053,1.0,new,29.405920571678756,2757.1914960356166,183.59375,3,66.29567055019018,0.508883020038366,33.9097537420469,11.000178789507531,61.197916666666664,3,0.7234649532447242
B1,2,2053,2.0,new,48.00072070784751,5436.764748207109,187.5,3,125.7967648014605,0.9656111334564307,61.58467410710321,21.696891593315275,62.5,3,1.3685164358936397
B1,3,2027,0.0,old,1.9745845534962256,183.36322571699353,3.90625,4,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
B1,3,2027,0.0,input,9.21179465460142e-15,3.789561257387201e-14,0.0,4,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
B1,3,2027,0.5,old,31.516880334584084,1373.0357941545183,136.71875,4,32.63021989858492,0.21207434644826006,30.42447697184897,5.472960362081101,34.1796875,4,0.34651414000396735
B1,3,2027,0.5,input,33.743694602210034,1438.8074307905674,136.71875,4,32.65056384469545,0.21220656832996906,29.823355875401123,5.773394884654064,34.1796875,4,0.34664554280423443
B1,3,2027,1.0,old,63.984339122183535,1888.5962810007866,136.71875,4,60.79446226336432,0.3951228613306259,57.473196544317,7.555946138082715,34.1796875,4,0.6309998385826286
B1,3,2027,1.0,input,68.17071872136883,1864.6561300214373,136.71875,4,65.18583635099306,0.42366382098514777,60.01223078443378,7.463404810277406,34.1796875,4,0.6671903443543166
B1,3,2027,2.0,old,128.1196249740281,3002.7753543742033,136.71875,3,118.73936351446231,0.771725504556101,112.16167577068151,12.057492255339362,45.572916666666664,3,1.214578537038643
B1,3,2027,2.0,input,136.68743741483334,2910.2199481142056,136.71875,3,130.21625289044135,0.8463175183774755,119.90715794029462,11.694589504596903,45.572916666666664,3,1.3119821247062597
B1,3,2039,0.0,old,1.9745845534962256,183.36322571699353,3.90625,4,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
B1,3,2039,0.0,input,9.21179465460142e-15,3.789561257387201e-14,0.0,4,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
B1,3,2039,0.5,old,36.953155589578195,1806.8342618393374,539.0625,4,40.17069661029094,0.26108234196632674,31.500741476159103,7.239235791826012,134.765625,4,0.410499225918856
B1,3,2039,0.5,input,39.51289949711411,2012.0053796172317,457.03125,4,40.86712587949042,0.2656086608992655,32.09826015333883,8.056093749025495,114.2578125,4,0.42227630226704477
B1,3,2039,1.0,old,73.52527297637243,3601.360486513926,542.96875,4,75.62251135540163,0.49149514536886196,60.037144956615215,14.430568148992249,135.7421875,4,0.780384477957461
B1,3,2039,1.0,input,78.084417001571,3822.5588446617435,542.96875,4,81.71304275324614,0.5310794776147043,63.35516522920021,15.31786157880939,135.7421875,4,0.8365180601415483
B1,3,2039,2.0,old,146.51758428116312,7797.226723600266,542.96875,3,147.8629002927188,0.9610087839120718,118.49403169751123,31.258477055363144,180.98958333333334,3,1.54923323711139
B1,3,2039,2.0,input,155.23674711601745,8283.089668372117,542.96875,3,163.34869983477165,1.0616560007349056,126.0059683111711,33.215228118262935,180.98958333333334,3,1.6870092636861402
B1,3,2053,0.0,old,1.9745845534962256,183.36322571699353,3.90625,4,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
B1,3,2053,0.0,input,9.21179465460142e-15,3.789561257387201e-14,0.0,4,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
B1,3,2053,0.5,old,22.27085046137028,1315.2594639081678,308.59375,4,35.415973153376974,0.230179857312493,24.91111906049196,5.274388716317948,77.1484375,4,0.34541252196010647
B1,3,2053,0.5,input,23.895010176550183,1701.4016631221423,175.78125,4,35.57443815433244,0.23120977257561418,23.260422561487818,6.80634543210451,43.9453125,4,0.35103491404832526
B1,3,2053,1.0,old,45.63684558769212,3121.9825289133005,308.59375,4,65.6287694702883,0.4265425865002678,47.38285728798898,12.463270253059795,77.1484375,4,0.661523661205159
B1,3,2053,1.0,input,48.752119974142126,3693.912627119584,175.78125,4,71.01222495187947,0.46153140381256735,47.895235376042606,14.752920662666988,43.9453125,4,0.7130587120387057
B1,3,2053,2.0,old,91.06191005241315,8636.59445445043,304.6875,4,127.42364466197363,0.8281674548235363,91.07537898568025,34.479979616462735,76.171875,4,1.34822815111705
B1,3,2053,2.0,input,96.3841308315234,9921.269485401297,304.6875,4,141.25224295407426,0.918043985052496,95.85169311729912,39.62700839751965,76.171875,4,1.4870782898232746
B1,3,2027,0.0,new,1.073860831994992,105.0752639560031,0.0,4,12.728271492348403,0.08272515068992442,8.177398707344736,0.41955643787795993,0.0,4,0.11202576231884215
B1,3,2027,0.5,new,32.84243150169049,1372.6070763679045,136.71875,4,32.9454093460449,0.21412286454851234,32.15924796313518,5.470252145626072,34.1796875,4,0.3541824752382262
B1,3,2027,1.0,new,64.41138492217885,1886.703291940796,136.71875,4,60.99262689274174,0.39641079731129025,58.21678199155025,7.550699729696738,34.1796875,4,0.6346700775476786
B1,3,2027,2.0,new,128.65388367276836,3049.7710409708075,136.71875,3,118.7896000964496,0.7720520083408092,113.11703689779362,12.246567029431226,45.572916666666664,3,1.2192384992833938
B1,3,2039,0.0,new,1.073860831994992,105.0752639560031,0.0,4,12.728271492348403,0.08272515068992442,8.177398707344736,0.41955643787795993,0.0,4,0.11202576231884215
B1,3,2039,0.5,new,38.777037771692264,1887.5158246110468,539.0625,4,40.592233850060914,0.2638220487444505,33.05985208369189,7.559835154499365,134.765625,4,0.42038919348597714
B1,3,2039,1.0,new,75.13156057476309,3673.5411077617105,539.0625,4,75.55011722884997,0.4910246325398693,61.159420196103525,14.720884783012908,134.765625,4,0.7854478415460647
B1,3,2039,2.0,new,147.58392274847645,7815.5936821259575,542.96875,3,148.0186763241681,0.9620212226931953,119.28788237362572,31.328161012819127,180.98958333333334,3,1.5532783205299143
B1,3,2053,0.0,new,1.073860831994992,105.0752639560031,0.0,4,12.728271492348403,0.08272515068992442,8.177398707344736,0.41955643787795993,0.0,4,0.11202576231884215
B1,3,2053,0.5,new,23.057570138138434,1316.780653750836,175.78125,4,35.75752442491469,0.23239970942857005,26.69765499371171,5.264128120262982,43.9453125,4,0.35337132439896546
B1,3,2053,1.0,new,46.66911444472568,3252.586443104554,175.78125,4,65.95589980509466,0.42866871228713277,47.96852997552557,12.983151882549935,43.9453125,4,0.6689319038015714
B1,3,2053,2.0,new,91.78415955649673,8695.220812409292,304.6875,4,127.3429259093741,0.827642837559023,91.85635318680589,34.711459383934375,76.171875,4,1.3517458975712253
B1,4,2027,0.0,old,0.9857891227079806,902.6901589003401,140.625,5,13.963171967701182,0.07495150204894965,3.9703141150655394,3.615499055335994,28.125,5,0.10501469894218791
B1,4,2027,0.0,input,8.769021255340899e-15,6.821210263296962e-13,0.0,5,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
