dataset,trial_id,block,cue,features,score,prediction
A2,48,2,-1,post_given_past,0.5642839909768821,1
A2,49,2,1,post_given_past,1.5994442006347052,1
A2,50,2,1,post_given_past,-1.5679404890774142,-1
A2,51,2,-1,post_given_past,-0.16533844846152043,-1
A2,52,2,1,post_given_past,1.7899508860044873,1
A2,53,2,1,post_given_past,0.012860677478168343,1
A2,54,2,-1,post_given_past,1.916735313319576,1
A2,55,2,-1,post_given_past,2.2133948286708747,1
A2,56,2,1,post_given_past,3.1013474225960898,1
A2,57,2,1,post_given_past,-0.4225857981896026,-1
A2,64,3,-1,post_given_past,0.6355446324302166,1
A2,65,3,1,post_given_past,-1.4383408817673913,-1
A2,66,3,-1,post_given_past,-2.5983133710097523,-1
A2,67,3,1,post_given_past,2.1341586393515595,1
A2,68,3,1,post_given_past,-1.8893517288318948,-1
A2,69,3,-1,post_given_past,0.25330335794237346,1
A2,70,3,-1,post_given_past,1.9723107879576207,1
A2,71,3,1,post_given_past,-2.1751311692632758,-1
A2,72,3,1,post_given_past,0.4981688952915568,1
A2,73,3,1,post_given_past,-1.3434495531503694,-1
A2,74,3,1,post_given_past,1.368652548084548,1
A2,75,3,-1,post_given_past,-1.0360728188319548,-1
A2,76,3,-1,post_given_past,-3.3386178029482565,-1
A2,77,3,-1,post_given_past,-0.7719529911940507,-1
A2,84,4,-1,post_given_past,1.1193840227903713,1
A2,85,4,1,post_given_past,-0.14916657011152537,-1
A2,87,4,-1,post_given_past,1.5165004284728865,1
A2,88,4,1,post_given_past,3.6547316063081263,1
A2,89,4,-1,post_given_past,-0.6943823394530159,-1
A2,90,4,-1,post_given_past,0.5072906402260472,1
A2,91,4,-1,post_given_past,-1.4169121273753826,-1
A2,92,4,-1,post_given_past,-0.20982009212009267,-1
A2,93,4,1,post_given_past,-1.864947516459389,-1
A2,94,4,-1,post_given_past,-0.9342189021333139,-1
A2,95,4,-1,post_given_past,-0.4195169652640819,-1
A2,96,4,-1,post_given_past,-0.222973721808186,-1
A2,97,4,-1,post_given_past,-2.9661605990619955,-1
A2,98,4,-1,post_given_past,-1.2041334746104098,-1
A2,99,4,-1,post_given_past,1.5236378115694826,1
B1,2,0,-1,amplitude,0.08795372412025713,1
B1,3,0,1,amplitude,0.4374778192928332,1
B1,4,0,-1,amplitude,0.18152254804117945,1
B1,5,0,1,amplitude,-0.02809000153670545,-1
B1,6,0,1,amplitude,0.2996017066214068,1
B1,7,0,1,amplitude,0.1181972222676642,1
B1,8,0,-1,amplitude,0.43767917324054756,1
B1,9,0,-1,amplitude,0.04062205116591574,1
B1,10,0,-1,amplitude,0.1505850997870493,1
B1,11,0,1,amplitude,0.05330381464823378,1
B1,12,0,-1,amplitude,0.1861877263627706,1
B1,13,0,1,amplitude,-0.2034966663400766,-1
B1,15,0,-1,amplitude,0.28447900501979506,1
B1,16,0,1,amplitude,0.17992094281040644,1
B1,17,0,-1,amplitude,-0.25340585561425244,-1
B1,24,1,1,amplitude,0.2835798297442211,1
B1,25,1,1,amplitude,-6.274477050013178,-1
B1,26,1,1,amplitude,0.23072383659637882,1
B1,27,1,1,amplitude,-0.10182961731519784,-1
B1,28,1,1,amplitude,-0.45220895796547167,-1
B1,29,1,1,amplitude,0.14221447982216778,1
B1,30,1,-1,amplitude,0.3357292810243034,1
B1,31,1,1,amplitude,0.1777123326881321,1
B1,32,1,-1,amplitude,1.2650642266998358,1
B1,33,1,-1,amplitude,-0.4620639489526593,-1
B1,34,1,1,amplitude,-0.16240310732764612,-1
B1,35,1,-1,amplitude,-0.7536104225498182,-1
B1,37,1,-1,amplitude,-0.9785434305922106,-1
B1,44,2,1,amplitude,-0.22686994361803686,-1
B1,45,2,1,amplitude,-0.10288518983292604,-1
B1,46,2,-1,amplitude,1.116789972527906,1
B1,47,2,-1,amplitude,-3.0947628840269874,-1
B1,48,2,1,amplitude,0.2295980519093257,1
B1,49,2,1,amplitude,0.4041784658782569,1
B1,50,2,-1,amplitude,4.442033544401367,1
B1,51,2,1,amplitude,-2.131648268571667,-1
B1,52,2,-1,amplitude,-0.9679442480041036,-1
B1,53,2,1,amplitude,-0.1283946162206564,-1
B1,55,2,1,amplitude,0.11235406615826551,1
B1,56,2,-1,amplitude,-0.25068741854157994,-1
B1,57,2,1,amplitude,0.2288187669599642,1
B1,64,3,-1,amplitude,-0.48959669621293056,-1
B1,65,3,-1,amplitude,0.09508869356059002,1
B1,66,3,-1,amplitude,-0.3573565596005922,-1
B1,67,3,1,amplitude,0.5471202235564221,1
B1,68,3,1,amplitude,-0.0012956812102954836,-1
B1,69,3,-1,amplitude,0.5744642457449793,1
B1,70,3,-1,amplitude,-0.2066708228295148,-1
B1,71,3,1,amplitude,-0.1006746781308378,-1
B1,72,3,1,amplitude,-1.072977850166394,-1
B1,73,3,-1,amplitude,-0.10486386462904007,-1
B1,74,3,-1,amplitude,0.24553771035063549,1
B1,75,3,1,amplitude,-1.4461492559114264,-1
B1,76,3,-1,amplitude,0.05326680867962457,1
B1,77,3,-1,amplitude,0.13147075197933175,1
B1,84,4,-1,amplitude,-0.003791201687285764,-1
B1,85,4,1,amplitude,0.058903032329780086,1
B1,86,4,-1,amplitude,0.1601949863561714,1
B1,87,4,-1,amplitude,0.16656733308926794,1
B1,89,4,-1,amplitude,0.09100032794425181,1
B1,90,4,-1,amplitude,0.41449205972821335,1
B1,91,4,1,amplitude,0.20452451788962867,1
B1,93,4,-1,amplitude,0.2892258374724303,1
B1,94,4,1,amplitude,0.18944661042041075,1
B1,95,4,-1,amplitude,0.2791116835341438,1
B1,96,4,1,amplitude,0.2521453571667801,1
B1,97,4,-1,amplitude,0.1036631062840037,1
B1,98,4,1,amplitude,0.38141328418268855,1
B1,99,4,1,amplitude,0.04251441760841584,1
B1,2,0,-1,peak_latency,-0.7400947954731193,-1
B1,3,0,1,peak_latency,0.4517219971550352,1
B1,4,0,-1,peak_latency,-0.8868860123495714,-1
B1,5,0,1,peak_latency,-1.567888287123943,-1
B1,6,0,1,peak_latency,0.053234320793186574,1
B1,7,0,1,peak_latency,0.8296267782566459,1
B1,8,0,-1,peak_latency,0.36523250816153846,1
B1,9,0,-1,peak_latency,-0.41536020144529345,-1
B1,10,0,-1,peak_latency,-0.6863206730775907,-1
B1,11,0,1,peak_latency,0.4854370001176909,1
B1,12,0,-1,peak_latency,0.23340691763130256,1
B1,13,0,1,peak_latency,-1.2602343792824682,-1
B1,15,0,-1,peak_latency,-0.04809827549584396,-1
B1,16,0,1,peak_latency,0.5663254427041132,1
B1,17,0,-1,peak_latency,0.5039574937770867,1
B1,24,1,1,peak_latency,1.4206711273415211,1
B1,25,1,1,peak_latency,-2.727895173875819,-1
B1,26,1,1,peak_latency,1.4101045198161193,1
B1,27,1,1,peak_latency,1.9585948498312464,1
B1,28,1,1,peak_latency,0.3039222609455979,1
B1,29,1,1,peak_latency,-0.5093854460821567,-1
B1,30,1,-1,peak_latency,-0.89086919369444,-1
B1,31,1,1,peak_latency,1.5762945553020844,1
B1,32,1,-1,peak_latency,0.993121119989429,1
B1,33,1,-1,peak_latency,1.1157134373402715,1
B1,34,1,1,peak_latency,-0.2913029747722908,-1
B1,35,1,-1,peak_latency,0.0651228383199918,1
B1,37,1,-1,peak_latency,-0.02244909877670524,-1
B1,44,2,1,peak_latency,1.9981219437734745,1
B1,45,2,1,peak_latency,3.0795508120377706,1
B1,46,2,-1,peak_latency,0.6539658641149144,1
B1,47,2,-1,peak_latency,0.3278887313094222,1
B1,48,2,1,peak_latency,-0.099799158023222,-1
B1,49,2,1,peak_latency,-0.39170550790624686,-1
B1,50,2,-1,peak_latency,1.0601467373029854,1
B1,51,2,1,peak_latency,0.2623748209041148,1
B1,52,2,-1,peak_latency,-0.8452328894221307,-1
B1,53,2,1,peak_latency,0.29899648295224884,1
B1,55,2,1,peak_latency,0.5273906202440323,1
B1,56,2,-1,peak_latency,0.4226224849486041,1
B1,57,2,1,peak_latency,-0.5696342133112349,-1
B1,64,3,-1,peak_latency,-1.5574267814446936,-1
B1,65,3,-1,peak_latency,-0.8002160419645443,-1
B1,66,3,-1,peak_latency,-0.5195599431748625,-1
B1,67,3,1,peak_latency,1.5809255894554655,1
B1,68,3,1,peak_latency,0.041073165616370776,1
B1,69,3,-1,peak_latency,1.0614846109293112,1
B1,70,3,-1,peak_latency,-0.18063506072316593,-1
B1,71,3,1,peak_latency,0.013610337693837593,1
B1,72,3,1,peak_latency,1.8091688668415116,1
B1,73,3,-1,peak_latency,-2.2108656789560643,-1
B1,74,3,-1,peak_latency,1.0368911940390975,1
B1,75,3,1,peak_latency,-1.18915622918951,-1
B1,76,3,-1,peak_latency,-0.8048750940681125,-1
B1,77,3,-1,peak_latency,-0.6723772302572893,-1
B1,84,4,-1,peak_latency,1.3534482054187433,1
B1,85,4,1,peak_latency,-0.5592488606203243,-1
B1,86,4,-1,peak_latency,-0.8935448827345307,-1
B1,87,4,-1,peak_latency,0.019285961095402517,1
B1,89,4,-1,peak_latency,-0.7155509325407227,-1
B1,90,4,-1,peak_latency,-0.15530025318224494,-1
B1,91,4,1,peak_latency,-0.8213011702126588,-1
B1,93,4,-1,peak_latency,-0.03391160511758342,-1
B1,94,4,1,peak_latency,0.6478548070730071,1
B1,95,4,-1,peak_latency,0.3347139462359791,1
B1,96,4,1,peak_latency,-0.39446691411593265,-1
B1,97,4,-1,peak_latency,-2.5304491032112626,-1
B1,98,4,1,peak_latency,0.6988709056786968,1
B1,99,4,1,peak_latency,0.6616097729775925,1
B1,2,0,-1,spatial,-0.7104351790461617,-1
B1,3,0,1,spatial,0.8182862454100583,1
B1,4,0,-1,spatial,-0.789879951129139,-1
B1,5,0,1,spatial,-1.4027136149571249,-1
B1,6,0,1,spatial,0.22991256823615344,1
B1,7,0,1,spatial,0.6995985608179301,1
B1,8,0,-1,spatial,0.7255931626108449,1
B1,9,0,-1,spatial,-0.6852789483570119,-1
B1,10,0,-1,spatial,-0.6368962451095199,-1
B1,11,0,1,spatial,0.38979457974292336,1
B1,12,0,-1,spatial,0.34909522244595376,1
B1,13,0,1,spatial,-1.4702927931297387,-1
B1,15,0,-1,spatial,0.3256115365999208,1
B1,16,0,1,spatial,0.6067256022592236,1
B1,17,0,-1,spatial,0.15442418784420806,1
B1,24,1,1,spatial,1.6789915117852294,1
B1,25,1,1,spatial,-2.5289655365975587,-1
B1,26,1,1,spatial,1.6720940156556068,1
B1,27,1,1,spatial,1.6138426295432606,1
B1,28,1,1,spatial,-0.031783625826728924,-1
B1,29,1,1,spatial,-0.2116372549978431,-1
B1,30,1,-1,spatial,-1.2261419282949588,-1
B1,31,1,1,spatial,1.887486568877966,1
B1,32,1,-1,spatial,1.2570009189755005,1
B1,33,1,-1,spatial,0.8740079221662874,1
B1,34,1,1,spatial,-0.3809678194824101,-1
B1,35,1,-1,spatial,0.26086786490454106,1
B1,37,1,-1,spatial,0.026803201174300774,1
B1,44,2,1,spatial,2.240393140637027,1
B1,45,2,1,spatial,3.0980473177361563,1
B1,46,2,-1,spatial,0.8833330090771083,1
B1,47,2,-1,spatial,-0.3711168014788539,-1
B1,48,2,1,spatial,-0.32239570768487547,-1
B1,49,2,1,spatial,-0.503188148591806,-1
B1,50,2,-1,spatial,0.941040676642576,1
B1,51,2,1,spatial,0.4128925167883153,1
B1,52,2,-1,spatial,-1.021184192738813,-1
B1,53,2,1,spatial,0.14640067510541105,1
B1,55,2,1,spatial,1.0709019756926264,1
B1,56,2,-1,spatial,0.7553073135819974,1
B1,57,2,1,spatial,-0.24640331019961853,-1
B1,64,3,-1,spatial,-1.7787972727193695,-1
B1,65,3,-1,spatial,-1.1796118417507344,-1
B1,66,3,-1,spatial,-1.205529556097048,-1
B1,67,3,1,spatial,1.883642253768603,1
B1,68,3,1,spatial,-0.008222025118026015,-1
B1,69,3,-1,spatial,1.507582554907816,1
B1,70,3,-1,spatial,0.0937268141468524,1
B1,71,3,1,spatial,-0.07146915715661281,-1
B1,72,3,1,spatial,1.7136429726338478,1
B1,73,3,-1,spatial,-2.440150021438125,-1
B1,74,3,-1,spatial,1.4132166109500857,1
B1,75,3,1,spatial,-1.9502614248558465,-1
B1,76,3,-1,spatial,-1.0617870962309865,-1
B1,77,3,-1,spatial,-0.30433589166291725,-1
B1,84,4,-1,spatial,1.3327243617266624,1
B1,85,4,1,spatial,-0.43692942042743804,-1
B1,86,4,-1,spatial,-0.9803267086625109,-1
B1,87,4,-1,spatial,-0.09821547594226912,-1
B1,89,4,-1,spatial,-0.7472430013537124,-1
B1,90,4,-1,spatial,-0.2664998962847514,-1
B1,91,4,1,spatial,-0.7356788337850946,-1
B1,93,4,-1,spatial,0.03403032163240389,1
B1,94,4,1,spatial,0.5382574156822106,1
B1,95,4,-1,spatial,0.45008163435777726,1
B1,96,4,1,spatial,-0.36977348398053284,-1
B1,97,4,-1,spatial,-2.5946064251364183,-1
B1,98,4,1,spatial,0.7724886420858158,1
B1,99,4,1,spatial,0.6792257721661836,1
B1,2,0,-1,mechanism,-0.4098236718710003,-1
B1,3,0,1,mechanism,1.0330817790270475,1
B1,4,0,-1,mechanism,-0.685261847759156,-1
B1,5,0,1,mechanism,-2.0734449385567757,-1
B1,6,0,1,mechanism,-0.07562140065722484,-1
B1,7,0,1,mechanism,0.9194917872832288,1
B1,8,0,-1,mechanism,0.9406256390934108,1
B1,9,0,-1,mechanism,-0.49250873759450914,-1
B1,10,0,-1,mechanism,-0.43845574934408427,-1
B1,11,0,1,mechanism,0.5837271672221591,1
B1,12,0,-1,mechanism,0.638974479479188,1
B1,13,0,1,mechanism,-1.2252949087303737,-1
B1,15,0,-1,mechanism,0.5215415668120866,1
B1,16,0,1,mechanism,0.8072089404496824,1
B1,17,0,-1,mechanism,0.1299499900387453,1
B1,24,1,1,mechanism,1.3630477672452799,1
B1,25,1,1,mechanism,-3.456904823534364,-1
B1,26,1,1,mechanism,1.8268325542385218,1
B1,27,1,1,mechanism,1.7490844273787274,1
B1,28,1,1,mechanism,0.759476922741369,1
B1,29,1,1,mechanism,-0.16583847026757365,-1
B1,30,1,-1,mechanism,-1.2729230589018834,-1
B1,31,1,1,mechanism,1.9524095452350636,1
B1,32,1,-1,mechanism,1.3682673992584558,1
B1,33,1,-1,mechanism,0.936049127144093,1
B1,34,1,1,mechanism,-0.3589024509736461,-1
B1,35,1,-1,mechanism,0.9839727162847842,1
B1,37,1,-1,mechanism,0.4636903271227576,1
B1,44,2,1,mechanism,1.9750911521829262,1
B1,45,2,1,mechanism,2.7032308230395468,1
B1,46,2,-1,mechanism,1.922473122252377,1
B1,47,2,-1,mechanism,0.8629423952565594,1
B1,48,2,1,mechanism,0.6662977423440964,1
B1,49,2,1,mechanism,-0.5176986119286862,-1
B1,50,2,-1,mechanism,2.763395858453969,1
B1,51,2,1,mechanism,1.1042070109112108,1
B1,52,2,-1,mechanism,-1.1503989285592329,-1
B1,53,2,1,mechanism,-0.11239091174665251,-1
B1,55,2,1,mechanism,1.5117728820300438,1
B1,56,2,-1,mechanism,0.5524003990372206,1
B1,57,2,1,mechanism,-0.3107216107139295,-1
B1,64,3,-1,mechanism,-2.01498501267156,-1
B1,65,3,-1,mechanism,-1.1824181507161236,-1
B1,66,3,-1,mechanism,-0.6553623162522887,-1
B1,67,3,1,mechanism,2.1640341445961777,1
B1,68,3,1,mechanism,0.22616745274340783,1
B1,69,3,-1,mechanism,1.253921580889006,1
B1,70,3,-1,mechanism,0.1991906518616913,1
B1,71,3,1,mechanism,-0.8931366809856959,-1
B1,72,3,1,mechanism,1.8184082589043682,1
B1,73,3,-1,mechanism,-2.465748883945969,-1
B1,74,3,-1,mechanism,1.4872024333195537,1
B1,75,3,1,mechanism,-2.1337614863291834,-1
B1,76,3,-1,mechanism,-0.9822553070679532,-1
B1,77,3,-1,mechanism,-0.30945315653431865,-1
B1,84,4,-1,mechanism,1.228525826386143,1
B1,85,4,1,mechanism,-0.5473394847170249,-1
B1,86,4,-1,mechanism,-0.9836270386534711,-1
B1,87,4,-1,mechanism,-0.1104610680666367,-1
B1,89,4,-1,mechanism,-0.7970283224356108,-1
B1,90,4,-1,mechanism,-0.3605125585798994,-1
B1,91,4,1,mechanism,-0.7019326097195051,-1
B1,93,4,-1,mechanism,-0.016355487105131378,-1
B1,94,4,1,mechanism,0.5370894306056719,1
B1,95,4,-1,mechanism,0.44680793645997746,1
B1,96,4,1,mechanism,-0.34652046363216193,-1
B1,97,4,-1,mechanism,-2.5103488817808772,-1
B1,98,4,1,mechanism,0.7810697088273166,1
B1,99,4,1,mechanism,0.5200893110191217,1
B1,2,0,-1,covariance,0.8303551366024974,1
B1,3,0,1,covariance,1.2165786567348211,1
B1,4,0,-1,covariance,1.015999542056573,1
B1,5,0,1,covariance,-0.028654119940149367,-1
B1,6,0,1,covariance,-1.0895800347858804,-1
B1,7,0,1,covariance,1.0511295446299487,1
B1,8,0,-1,covariance,1.7983477862358161,1
B1,9,0,-1,covariance,0.7955134638896119,1
B1,10,0,-1,covariance,1.361635059472453,1
B1,11,0,1,covariance,2.443776306375679,1
B1,12,0,-1,covariance,1.7928609242532585,1
B1,13,0,1,covariance,0.6015593229600555,1
B1,15,0,-1,covariance,0.11197629561991955,1
B1,16,0,1,covariance,0.990607935766423,1
B1,17,0,-1,covariance,0.05228323666862844,1
B1,24,1,1,covariance,0.17296470857305016,1
B1,25,1,1,covariance,0.2391755906031304,1
B1,26,1,1,covariance,1.3758497403092227,1
B1,27,1,1,covariance,-0.809510741450945,-1
B1,28,1,1,covariance,0.4958717652325103,1
B1,29,1,1,covariance,0.8510074212125577,1
B1,30,1,-1,covariance,-2.4828370626565044,-1
B1,31,1,1,covariance,-1.037734454192364,-1
B1,32,1,-1,covariance,-1.0313575565875637,-1
B1,33,1,-1,covariance,0.9142922379715078,1
B1,34,1,1,covariance,2.5363775889009994,1
B1,35,1,-1,covariance,-1.095849648842381,-1
B1,37,1,-1,covariance,2.2099838468853217,1
B1,44,2,1,covariance,0.4716718135938404,1
B1,45,2,1,covariance,0.17510567514531628,1
B1,46,2,-1,covariance,-1.5298797661809362,-1
B1,47,2,-1,covariance,0.12958536350433153,1
B1,48,2,1,covariance,1.6693415098980509,1
B1,49,2,1,covariance,1.5353326167594334,1
B1,50,2,-1,covariance,2.0134253824980037,1
B1,51,2,1,covariance,1.076429304517699,1
B1,52,2,-1,covariance,-0.5585175024017558,-1
B1,53,2,1,covariance,-1.2578073010557325,-1
B1,55,2,1,covariance,-2.3023284149759347,-1
B1,56,2,-1,covariance,-0.8336999362956529,-1
B1,57,2,1,covariance,0.10687962555529622,1
B1,64,3,-1,covariance,-1.9049636941806134,-1
B1,65,3,-1,covariance,-1.777754125826831,-1
B1,66,3,-1,covariance,-3.366952713667703,-1
B1,67,3,1,covariance,-1.428797357927584,-1
B1,68,3,1,covariance,1.1550386982746446,1
B1,69,3,-1,covariance,1.1913245271488955,1
B1,70,3,-1,covariance,0.32108098713099464,1
B1,71,3,1,covariance,-1.394373322279757,-1
B1,72,3,1,covariance,1.4082502493678046,1
B1,73,3,-1,covariance,-1.0148422913528063,-1
B1,74,3,-1,covariance,-0.06424936065881559,-1
B1,75,3,1,covariance,-1.523716527862899,-1
B1,76,3,-1,covariance,-0.7348900324809021,-1
B1,77,3,-1,covariance,0.4499937333930581,1
B1,84,4,-1,covariance,2.0509455821571154,1
B1,85,4,1,covariance,-0.13763893281939124,-1
B1,86,4,-1,covariance,0.04877060938275645,1
B1,87,4,-1,covariance,0.9298982894755601,1
B1,89,4,-1,covariance,-1.5302356271472917,-1
B1,90,4,-1,covariance,-0.054248517740414,-1
B1,91,4,1,covariance,0.9935975167122288,1
B1,93,4,-1,covariance,0.2800212169551616,1
B1,94,4,1,covariance,-0.34906325877901867,-1
B1,95,4,-1,covariance,0.2626229442755498,1
B1,96,4,1,covariance,0.23150985738321875,1
B1,97,4,-1,covariance,-0.26360213343098854,-1
B1,98,4,1,covariance,-0.021265996709999988,-1
B1,99,4,1,covariance,0.8501498087789742,1
B1,2,0,-1,past_only,-0.9229165408422907,-1
B1,3,0,1,past_only,0.5171807629992765,1
B1,4,0,-1,past_only,-0.684247407976307,-1
B1,5,0,1,past_only,-0.45582798031927874,-1
B1,6,0,1,past_only,0.6506963209274602,1
B1,7,0,1,past_only,0.8548181467824665,1
B1,8,0,-1,past_only,-1.1736032483953733,-1
B1,9,0,-1,past_only,-0.6189408254466533,-1
B1,10,0,-1,past_only,-0.3660689567667196,-1
B1,11,0,1,past_only,-1.0756372629490818,-1
B1,12,0,-1,past_only,0.6157877046306635,1
B1,13,0,1,past_only,-1.3113990575636143,-1
B1,15,0,-1,past_only,-0.006390182437248553,-1
B1,16,0,1,past_only,-0.5101963588397281,-1
B1,17,0,-1,past_only,0.8016779993443363,1
B1,24,1,1,past_only,0.8838540923269532,1
B1,25,1,1,past_only,-3.21844201900962,-1
B1,26,1,1,past_only,0.15477605331929203,1
B1,27,1,1,past_only,0.5563225263316712,1
B1,28,1,1,past_only,2.7544629204908864,1
B1,29,1,1,past_only,0.0622816668086973,1
B1,30,1,-1,past_only,0.8518599066356732,1
B1,31,1,1,past_only,0.1026202315611728,1
B1,32,1,-1,past_only,-0.17516260955926563,-1
B1,33,1,-1,past_only,0.28976720942891027,1
B1,34,1,1,past_only,-1.7624236878235837,-1
B1,35,1,-1,past_only,1.2639116588288213,1
B1,37,1,-1,past_only,0.8259417614994866,1
B1,44,2,1,past_only,0.5529801780258096,1
B1,45,2,1,past_only,-2.221006989977379,-1
B1,46,2,-1,past_only,-1.201986596452992,-1
B1,47,2,-1,past_only,-1.4125753613665972,-1
B1,48,2,1,past_only,-0.5147529346859413,-1
B1,49,2,1,past_only,-0.9603669397317367,-1
B1,50,2,-1,past_only,7.94240913060834,1
B1,51,2,1,past_only,-0.5920084234936495,-1
B1,52,2,-1,past_only,-2.497098278341291,-1
B1,53,2,1,past_only,0.018189757486607745,1
B1,55,2,1,past_only,1.395195334729486,1
B1,56,2,-1,past_only,2.043516809647671,1
B1,57,2,1,past_only,0.32997429062372174,1
B1,64,3,-1,past_only,-1.0929470376358885,-1
B1,65,3,-1,past_only,1.568479714494465,1
B1,66,3,-1,past_only,-0.810198562355168,-1
B1,67,3,1,past_only,-1.1633048181540406,-1
B1,68,3,1,past_only,0.9002602280061002,1
B1,69,3,-1,past_only,-0.34447012361927043,-1
B1,70,3,-1,past_only,2.074256286486954,1
B1,71,3,1,past_only,0.22695331542438507,1
B1,72,3,1,past_only,0.647437515673307,1
B1,73,3,-1,past_only,1.5881008231105105,1
B1,74,3,-1,past_only,-1.39037636729258,-1
B1,75,3,1,past_only,0.20100475832807202,1
B1,76,3,-1,past_only,-0.5018259259660485,-1
B1,77,3,-1,past_only,0.01865284359399573,1
B1,84,4,-1,past_only,-0.873393728684801,-1
B1,85,4,1,past_only,-0.21404898368303119,-1
B1,86,4,-1,past_only,1.4989053559158194,1
B1,87,4,-1,past_only,0.2714761117244956,1
B1,89,4,-1,past_only,-0.5450656318213026,-1
B1,90,4,-1,past_only,0.8300283213368859,1
B1,91,4,1,past_only,0.43737531515682015,1
B1,93,4,-1,past_only,0.30176205224081387,1
B1,94,4,1,past_only,-0.4636984663317952,-1
B1,95,4,-1,past_only,0.6077612028603605,1
B1,96,4,1,past_only,-1.3304600876665926,-1
B1,97,4,-1,past_only,1.3992880544746449,1
B1,98,4,1,past_only,0.07428278383004915,1
B1,99,4,1,past_only,0.04181351862270018,1
B1,2,0,-1,previous_cue,1.0297287216138635,1
B1,3,0,1,previous_cue,1.0297287216138635,1
B1,4,0,-1,previous_cue,-0.9561766700700159,-1
B1,5,0,1,previous_cue,1.0297287216138635,1
B1,6,0,1,previous_cue,-0.9561766700700159,-1
B1,7,0,1,previous_cue,-0.9561766700700159,-1
B1,8,0,-1,previous_cue,-0.9561766700700159,-1
B1,9,0,-1,previous_cue,1.0297287216138635,1
B1,10,0,-1,previous_cue,1.0297287216138635,1
B1,11,0,1,previous_cue,1.0297287216138635,1
B1,12,0,-1,previous_cue,-0.9561766700700159,-1
B1,13,0,1,previous_cue,1.0297287216138635,1
B1,15,0,-1,previous_cue,-0.9561766700700159,-1
B1,16,0,1,previous_cue,1.0297287216138635,1
B1,17,0,-1,previous_cue,-0.9561766700700159,-1
B1,24,1,1,previous_cue,-1.124484274208912,-1
B1,25,1,1,previous_cue,-1.124484274208912,-1
B1,26,1,1,previous_cue,-1.124484274208912,-1
B1,27,1,1,previous_cue,-1.124484274208912,-1
B1,28,1,1,previous_cue,-1.124484274208912,-1
B1,29,1,1,previous_cue,-1.124484274208912,-1
B1,30,1,-1,previous_cue,-1.124484274208912,-1
B1,31,1,1,previous_cue,0.9344305940609269,1
B1,32,1,-1,previous_cue,-1.124484274208912,-1
B1,33,1,-1,previous_cue,0.9344305940609269,1
B1,34,1,1,previous_cue,0.9344305940609269,1
B1,35,1,-1,previous_cue,-1.124484274208912,-1
B1,37,1,-1,previous_cue,0.9344305940609269,1
B1,44,2,1,previous_cue,-1.0023862559348597,-1
B1,45,2,1,previous_cue,-1.0023862559348597,-1
B1,46,2,-1,previous_cue,-1.0023862559348597,-1
B1,47,2,-1,previous_cue,0.9820332355097867,1
B1,48,2,1,previous_cue,0.9820332355097867,1
B1,49,2,1,previous_cue,-1.0023862559348597,-1
B1,50,2,-1,previous_cue,-1.0023862559348597,-1
B1,51,2,1,previous_cue,0.9820332355097867,1
B1,52,2,-1,previous_cue,-1.0023862559348597,-1
B1,53,2,1,previous_cue,0.9820332355097867,1
B1,55,2,1,previous_cue,0.9820332355097867,1
B1,56,2,-1,previous_cue,-1.0023862559348597,-1
B1,57,2,1,previous_cue,0.9820332355097867,1
B1,64,3,-1,previous_cue,-0.9442257057296807,-1
B1,65,3,-1,previous_cue,1.0812257370019813,1
B1,66,3,-1,previous_cue,1.0812257370019813,1
B1,67,3,1,previous_cue,1.0812257370019813,1
B1,68,3,1,previous_cue,-0.9442257057296807,-1
B1,69,3,-1,previous_cue,-0.9442257057296807,-1
B1,70,3,-1,previous_cue,1.0812257370019813,1
B1,71,3,1,previous_cue,1.0812257370019813,1
B1,72,3,1,previous_cue,-0.9442257057296807,-1
B1,73,3,-1,previous_cue,-0.9442257057296807,-1
B1,74,3,-1,previous_cue,1.0812257370019813,1
B1,75,3,1,previous_cue,1.0812257370019813,1
B1,76,3,-1,previous_cue,-0.9442257057296807,-1
B1,77,3,-1,previous_cue,1.0812257370019813,1
B1,84,4,-1,previous_cue,1.047714148164702,1
B1,85,4,1,previous_cue,1.047714148164702,1
B1,86,4,-1,previous_cue,-0.9349439144448466,-1
B1,87,4,-1,previous_cue,1.047714148164702,1
B1,89,4,-1,previous_cue,-0.9349439144448466,-1
B1,90,4,-1,previous_cue,1.047714148164702,1
B1,91,4,1,previous_cue,1.047714148164702,1
B1,93,4,-1,previous_cue,-0.9349439144448466,-1
B1,94,4,1,previous_cue,1.047714148164702,1
B1,95,4,-1,previous_cue,-0.9349439144448466,-1
B1,96,4,1,previous_cue,1.047714148164702,1
B1,97,4,-1,previous_cue,-0.9349439144448466,-1
B1,98,4,1,previous_cue,1.047714148164702,1
B1,99,4,1,previous_cue,-0.9349439144448466,-1
B1,2,0,-1,post_given_past,-0.15509457458859624,-1
B1,3,0,1,post_given_past,1.4288469391431189,1
B1,4,0,-1,post_given_past,-0.2764768772362654,-1
B1,5,0,1,post_given_past,-2.460269566183855,-1
B1,6,0,1,post_given_past,0.08761858270016284,1
B1,7,0,1,post_given_past,1.0367126476832869,1
B1,8,0,-1,post_given_past,1.1479390607338738,1
B1,9,0,-1,post_given_past,-0.5090266536993965,-1
B1,10,0,-1,post_given_past,-0.8226260949838551,-1
B1,11,0,1,post_given_past,0.4990856783740491,1
